Date,SPY
2005-02-15,121.01000022888184
2005-02-16,121.0674991607666
2005-02-17,120.75250244140625
2005-02-18,120.25250053405762
2005-02-22,119.38750076293945
2005-02-23,119.14249992370605
2005-02-24,119.69499969482422
2005-02-25,120.88749885559082
2005-02-28,120.78000068664551
2005-03-01,121.08749961853027
2005-03-02,121.12750053405762
2005-03-03,121.3700008392334
2005-03-04,122.35000228881836
2005-03-07,122.7750015258789
2005-03-08,122.52750015258789
2005-03-09,121.54750061035156
2005-03-10,121.08499908447266
2005-03-11,120.89500045776367
2005-03-14,120.79750061035156
2005-03-15,120.77499961853027
2005-03-16,119.47000122070312
2005-03-17,119.34749984741211
2005-03-18,118.83250045776367
2005-03-21,118.33749961853027
2005-03-22,117.7750015258789
2005-03-23,117.10499954223633
2005-03-24,117.4124984741211
2005-03-28,117.49499893188477
2005-03-29,116.95499992370605
2005-03-30,117.48249816894531
2005-03-31,118.1200008392334
2005-04-01,117.98999977111816
2005-04-04,117.39749908447266
2005-04-05,118.0049991607666
2005-04-06,118.54499816894531
2005-04-07,118.8075008392334
2005-04-08,118.59499931335449
2005-04-11,118.15749931335449
2005-04-12,118.17999839782715
2005-04-13,117.94750022888184
2005-04-14,116.60999870300293
2005-04-15,115.04749870300293
2005-04-18,114.38500022888184
2005-04-19,115.21750068664551
2005-04-20,114.59000015258788
2005-04-21,115.34749984741211
2005-04-22,115.51999855041504
2005-04-25,116.10250091552734
2005-04-26,115.76999855041504
2005-04-27,115.25500106811523
2005-04-28,114.83749771118164
2005-04-29,115.16500091552734
2005-05-02,116.10000038146973
2005-05-03,116.30249977111816
2005-05-04,117.04500007629395
2005-05-05,117.46749877929688
2005-05-06,117.51749801635742
2005-05-09,117.54000091552734
2005-05-10,116.96249961853027
2005-05-11,116.85499954223633
2005-05-12,116.7024974822998
2005-05-13,115.8600025177002
2005-05-16,116.25
2005-05-17,116.9625015258789
2005-05-18,118.49250030517578
2005-05-19,119.10499954223633
2005-05-20,119.14749908447266
2005-05-23,119.55500030517578
2005-05-24,119.49250030517578
2005-05-25,119.3650016784668
2005-05-26,119.91750144958496
2005-05-27,120.09000015258789
2005-05-31,119.78250122070312
2005-06-01,120.09749794006348
2005-06-02,120.48250007629395
2005-06-03,120.33000183105469
2005-06-06,119.93499946594238
2005-06-07,120.44499969482422
2005-06-08,120.14999961853027
2005-06-09,120.060001373291
2005-06-10,120.25249862670898
2005-06-13,120.35250091552734
2005-06-14,120.72249794006348
2005-06-15,120.93000030517578
2005-06-16,121.2549991607666
2005-06-17,121.50500106811523
2005-06-20,121.31500053405762
2005-06-21,121.41250038146973
2005-06-22,121.56500053405762
2005-06-23,120.65250015258789
2005-06-24,119.42749977111816
2005-06-27,119.07000160217285
2005-06-28,119.79000091552734
2005-06-29,120.09000205993652
2005-06-30,119.66749954223633
2005-07-01,119.49749946594238
2005-07-05,119.89500045776367
2005-07-06,119.98250198364258
2005-07-07,119.11249923706056
2005-07-08,120.58250045776367
2005-07-11,121.67000007629395
2005-07-12,122.1299991607666
2005-07-13,122.30249786376953
2005-07-14,122.95500183105469
2005-07-15,122.75749969482422
2005-07-18,122.38249969482422
2005-07-19,122.8125
2005-07-20,123.01500129699707
2005-07-21,123.0875015258789
2005-07-22,123.15249824523926
2005-07-25,123.35000038146973
2005-07-26,123.26249885559082
2005-07-27,123.5575008392334
2005-07-28,124.20249938964844
2005-07-29,124.06999969482422
2005-08-01,123.74250030517578
2005-08-02,124.14999961853027
2005-08-03,124.45750045776367
2005-08-04,123.95750045776367
2005-08-05,123.24499893188477
2005-08-08,122.89750099182129
2005-08-09,123.22749900817871
2005-08-10,123.61750030517578
2005-08-11,123.53249931335449
2005-08-12,123.26749992370605
2005-08-15,123.43500137329102
2005-08-16,122.81499862670898
2005-08-17,122.32250022888184
2005-08-18,122.15999984741211
2005-08-19,122.52999877929688
2005-08-22,122.54000091552734
2005-08-23,122.125
2005-08-24,121.72750091552734
2005-08-25,121.45499801635742
2005-08-26,121.10250091552734
2005-08-29,121.06500053405762
2005-08-30,120.99750137329102
2005-08-31,121.79250144958495
2005-09-01,122.32499885559082
2005-09-02,122.5099983215332
2005-09-06,123.20250129699707
2005-09-07,123.78249931335449
2005-09-08,123.61750030517578
2005-09-09,124.24250030517577
2005-09-12,124.43499755859375
2005-09-13,123.93249893188477
2005-09-14,123.47249794006348
2005-09-15,123.32250022888184
2005-09-16,123.35250091552734
2005-09-19,123.1875
2005-09-20,122.6825008392334
2005-09-21,121.3375015258789
2005-09-22,121.09749984741211
2005-09-23,121.36750030517578
2005-09-26,121.72999954223631
2005-09-27,121.51999855041504
2005-09-28,121.72999954223634
2005-09-29,122.03750228881836
2005-09-30,122.61000061035156
2005-10-03,122.83749771118164
2005-10-04,122.05000114440918
2005-10-05,120.43999862670898
2005-10-06,119.35249900817873
2005-10-07,119.62249946594238
2005-10-10,119.07250022888184
2005-10-11,118.78249931335449
2005-10-12,118.10750007629395
2005-10-13,117.46249961853027
2005-10-14,118.28999900817873
2005-10-17,118.90749931335449
2005-10-18,118.38000106811523
2005-10-19,118.55000114440918
2005-10-20,118.5674991607666
2005-10-21,118.17749977111816
2005-10-24,119.22500038146973
2005-10-25,119.65500068664551
2005-10-26,119.65250205993652
2005-10-27,118.64999961853027
2005-10-28,119.06999969482422
2005-10-31,120.46249961853026
2005-11-01,120.54750061035156
2005-11-02,120.94999885559082
2005-11-03,122.20750045776367
2005-11-04,122.13000106811523
2005-11-07,122.26750183105469
2005-11-08,122.09250068664551
2005-11-09,122.31999969482422
2005-11-10,122.73749732971191
2005-11-11,123.34499931335449
2005-11-14,123.71999931335449
2005-11-15,123.43499946594238
2005-11-16,123.34750175476074
2005-11-17,124.02750015258789
2005-11-18,124.94999885559082
2005-11-21,125.45000267028809
2005-11-22,125.94999885559082
2005-11-23,126.72500038146973
2005-11-25,127.03499984741211
2005-11-28,126.69750022888184
2005-11-29,126.45249938964844
2005-11-30,125.84500122070312
2005-12-01,126.43000030517578
2005-12-02,126.79999923706055
2005-12-05,126.54750061035156
2005-12-06,127.05999946594237
2005-12-07,126.35000038146973
2005-12-08,126.13000106811523
2005-12-09,126.27250099182129
2005-12-12,126.49499893188477
2005-12-13,126.92999839782716
2005-12-14,127.55749893188477
2005-12-15,127.61499977111816
2005-12-16,126.84000015258789
2005-12-19,126.25000190734863
2005-12-20,125.94000053405762
2005-12-21,126.20250129699707
2005-12-22,126.44250106811523
2005-12-23,126.70499992370605
2005-12-27,126.21500015258789
2005-12-28,125.74499893188477
2005-12-29,125.48250007629395
2005-12-30,124.6825008392334
2006-01-03,125.81999969482422
2006-01-04,127.08749961853027
2006-01-05,127.24999809265137
2006-01-06,128.10000228881836
2006-01-09,128.65750122070312
2006-01-10,128.63249588012695
2006-01-11,129.125
2006-01-12,128.9000015258789
2006-01-13,128.58749771118164
2006-01-17,128.18999862670898
2006-01-18,127.86499977111816
2006-01-19,128.25500106811523
2006-01-20,127.13249969482422
2006-01-23,126.39499855041504
2006-01-24,126.6875
2006-01-25,126.68000030517578
2006-01-26,127.26000022888184
2006-01-27,128.07749938964844
2006-01-30,128.51000213623047
2006-01-31,127.96249961853027
2006-02-01,128.08999824523926
2006-02-02,127.4850025177002
2006-02-03,126.84499931335449
2006-02-06,126.50250053405762
2006-02-07,125.98000144958496
2006-02-08,126.54250144958496
2006-02-09,126.82500076293945
2006-02-10,126.4124984741211
2006-02-13,126.4375
2006-02-14,127.11249923706055
2006-02-15,127.86000061035156
2006-02-16,128.7224998474121
2006-02-17,128.9000015258789
2006-02-21,128.8224983215332
2006-02-22,129.08499908447266
2006-02-23,129.06750106811523
2006-02-24,129.18999862670898
2006-02-27,129.5449981689453
2006-02-28,128.86750030517578
2006-03-01,128.9900016784668
2006-03-02,129.0724983215332
2006-03-03,129.0374984741211
2006-03-06,128.58499717712402
2006-03-07,127.82250022888184
2006-03-08,127.89000129699707
2006-03-09,127.92999649047852
2006-03-10,128.14499855041504
2006-03-13,128.8400001525879
2006-03-14,129.43249893188477
2006-03-15,130.40499877929688
2006-03-16,131.08749771118164
2006-03-17,130.6449966430664
2006-03-20,130.54000091552734
2006-03-21,130.0999984741211
2006-03-22,129.96249771118164
2006-03-23,130.10499954223633
2006-03-24,130.12750625610352
2006-03-27,130.0175018310547
2006-03-28,129.68249893188477
2006-03-29,129.80749893188477
2006-03-30,130.11000061035156
2006-03-31,129.8650016784668
2006-04-03,130.04000091552734
2006-04-04,130.09499740600586
2006-04-05,130.81999969482422
2006-04-06,130.78000259399414
2006-04-07,130.33749771118164
2006-04-10,129.7050018310547
2006-04-11,129.20000076293945
2006-04-12,128.84750366210938
2006-04-13,128.7150001525879
2006-04-17,128.7050018310547
2006-04-18,129.87499618530273
2006-04-19,130.75250244140625
2006-04-20,131.14750289916992
2006-04-21,131.31249618530273
2006-04-24,130.81250381469727
2006-04-25,130.61249542236328
2006-04-26,130.58499908447266
2006-04-27,130.5374984741211
2006-04-28,131.18000030517578
2006-05-01,130.99750137329102
2006-05-02,131.14750289916992
2006-05-03,130.95249938964844
2006-05-04,131.25749969482422
2006-05-05,132.30500411987305
2006-05-08,132.5
2006-05-09,132.52999877929688
2006-05-10,132.4000015258789
2006-05-11,131.63249969482422
2006-05-12,129.87750244140625
2006-05-15,129.1599998474121
2006-05-16,129.5199966430664
2006-05-17,127.84749984741211
2006-05-18,126.85499954223633
2006-05-19,126.81500053405762
2006-05-22,126.26999855041504
2006-05-23,126.2874984741211
2006-05-24,125.875
2006-05-25,127.20250129699707
2006-05-26,128.07000160217285
2006-05-30,127.03000068664551
2006-05-31,126.9600009918213
2006-06-01,128.07999801635742
2006-06-02,129.0
2006-06-05,127.9000015258789
2006-06-06,126.78999900817871
2006-06-07,126.5525016784668
2006-06-08,125.42500114440918
2006-06-09,125.98999977111816
2006-06-12,124.90499877929688
2006-06-13,123.42000007629393
2006-06-14,123.0774974822998
2006-06-15,125.07250022888184
2006-06-16,124.98999977111816
2006-06-19,124.5250015258789
2006-06-20,124.15749931335449
2006-06-21,124.66749954223633
2006-06-22,124.62749862670898
2006-06-23,124.52500152587889
2006-06-26,124.70999908447266
2006-06-27,124.4950008392334
2006-06-28,124.34000015258789
2006-06-29,126.24749755859375
2006-06-30,127.36000061035156
2006-07-03,127.63749885559082
2006-07-05,127.08249855041504
2006-07-06,127.39249992370605
2006-07-07,126.91250038146973
2006-07-10,126.90750122070312
2006-07-11,126.84250259399414
2006-07-12,126.58000183105469
2006-07-13,124.78249931335449
2006-07-14,123.68499946594238
2006-07-17,123.52749824523926
2006-07-18,123.53000068664551
2006-07-19,124.9625015258789
2006-07-20,125.47750282287598
2006-07-21,124.52750015258789
2006-07-24,125.35250091552734
2006-07-25,126.41500282287598
2006-07-26,126.76249885559082
2006-07-27,126.99499893188477
2006-07-28,127.50500106811523
2006-07-31,127.72999954223633
2006-08-01,127.1349983215332
2006-08-02,127.9175033569336
2006-08-03,127.86499977111816
2006-08-04,128.54749870300293
2006-08-07,127.82000160217285
2006-08-08,127.72750091552734
2006-08-09,127.59250068664551
2006-08-10,126.9325008392334
2006-08-11,126.94249916076662
2006-08-14,127.45499992370605
2006-08-15,128.41250038146973
2006-08-16,129.48749923706055
2006-08-17,129.86750030517578
2006-08-18,130.29000091552734
2006-08-21,130.0974998474121
2006-08-22,130.07749938964844
2006-08-23,129.89249801635742
2006-08-24,129.7849998474121
2006-08-25,129.8125
2006-08-28,130.1349983215332
2006-08-29,130.4275016784668
2006-08-30,130.77999877929688
2006-08-31,130.7650032043457
2006-09-01,131.24499893188477
2006-09-05,131.55749893188477
2006-09-06,130.7775001525879
2006-09-07,129.97250366210938
2006-09-08,130.16250228881836
2006-09-11,130.11000061035156
2006-09-12,131.11499786376953
2006-09-13,131.95750045776367
2006-09-14,132.04500198364258
2006-09-15,132.08499908447266
2006-09-18,131.99249649047852
2006-09-19,131.78250122070312
2006-09-20,132.39749908447266
2006-09-21,132.1624984741211
2006-09-22,131.45499801635742
2006-09-25,132.0275001525879
2006-09-26,133.02000045776367
2006-09-27,133.61750411987305
2006-09-28,133.6750030517578
2006-09-29,133.70000076293945
2006-10-02,133.3499984741211
2006-10-03,133.19249725341797
2006-10-04,134.05749893188477
2006-10-05,135.06499862670898
2006-10-06,134.86499786376953
2006-10-09,134.97000122070312
2006-10-10,135.16500091552734
2006-10-11,134.9199981689453
2006-10-12,135.87999725341797
2006-10-13,136.38500213623047
2006-10-16,136.70750045776367
2006-10-17,136.3125
2006-10-18,136.77499771118164
2006-10-19,136.57749938964844
2006-10-20,136.73999786376953
2006-10-23,137.05500030517578
2006-10-24,137.57749938964844
2006-10-25,138.00250244140625
2006-10-26,138.60499954223633
2006-10-27,138.22500228881836
2006-10-30,137.76749801635742
2006-10-31,137.84249877929688
2006-11-01,137.5275001525879
2006-11-02,136.66499710083008
2006-11-03,136.70499801635742
2006-11-06,137.56750106811523
2006-11-07,138.4474983215332
2006-11-08,138.2050018310547
2006-11-09,138.5574951171875
2006-11-10,138.11000061035156
2006-11-13,138.46749877929688
2006-11-14,139.11249923706055
2006-11-15,139.8925018310547
2006-11-16,140.24750137329102
2006-11-17,140.12749481201172
2006-11-20,140.37000274658203
2006-11-21,140.52249908447266
2006-11-22,140.83250045776367
2006-11-24,140.40750122070312
2006-11-27,139.35750198364258
2006-11-28,138.63250350952148
2006-11-29,139.88750076293945
2006-11-30,140.44499969482422
2006-12-01,140.09500122070312
2006-12-04,140.82999801635742
2006-12-05,141.6699981689453
2006-12-06,141.80500030517578
2006-12-07,141.6500015258789
2006-12-08,141.30749893188477
2006-12-11,141.6699981689453
2006-12-12,141.54249954223633
2006-12-13,141.99999618530273
2006-12-14,142.51499938964844
2006-12-15,142.5275001525879
2006-12-18,142.27999877929688
2006-12-19,141.88000106811523
2006-12-20,142.27249908447266
2006-12-21,141.9099998474121
2006-12-22,141.17749786376953
2006-12-26,141.19499969482422
2006-12-27,142.20249938964844
2006-12-28,142.3275032043457
2006-12-29,141.91249465942383
2007-01-03,141.76250076293945
2007-01-04,141.38999938964844
2007-01-05,140.9124984741211
2007-01-08,140.9175033569336
2007-01-09,141.09500122070312
2007-01-10,140.99750137329102
2007-01-11,141.9650001525879
2007-01-12,142.68500137329102
2007-01-16,143.0500030517578
2007-01-17,143.0150032043457
2007-01-18,142.81999588012695
2007-01-19,142.7300033569336
2007-01-22,142.62000274658203
2007-01-23,142.54999923706055
2007-01-24,143.45249938964844
2007-01-25,143.0124969482422
2007-01-26,142.23250198364258
2007-01-29,142.19500350952148
2007-01-30,142.51499938964844
2007-01-31,143.22750091552734
2007-02-01,144.33250045776367
2007-02-02,144.71749877929688
2007-02-05,144.70750045776367
2007-02-06,144.80500030517578
2007-02-07,145.06500244140625
2007-02-08,144.79750061035156
2007-02-09,144.43000030517578
2007-02-12,143.65499877929688
2007-02-13,144.27249908447266
2007-02-14,145.27249908447266
2007-02-15,145.71249771118164
2007-02-16,145.53999710083008
2007-02-20,145.6999969482422
2007-02-21,145.75250244140625
2007-02-22,145.87749862670898
2007-02-23,145.4650001525879
2007-02-26,145.42499923706055
2007-02-27,141.64500045776367
2007-02-28,140.77499771118164
2007-03-01,139.7874984741211
2007-03-02,139.51000213623047
2007-03-05,138.04750061035156
2007-03-06,139.07999801635742
2007-03-07,139.75249862670898
2007-03-08,140.62750244140625
2007-03-09,140.89749908447266
2007-03-12,140.72750091552734
2007-03-13,139.30999755859375
2007-03-14,138.45499801635742
2007-03-15,139.30750274658203
2007-03-16,138.89749908447266
2007-03-19,139.7349967956543
2007-03-20,140.5150032043457
2007-03-21,142.2150001525879
2007-03-22,143.2824935913086
2007-03-23,143.40749740600586
2007-03-26,143.1099967956543
2007-03-27,142.88249969482422
2007-03-28,141.92250061035156
2007-03-29,142.07749938964844
2007-03-30,141.9099998474121
2007-04-02,142.06500244140625
2007-04-03,143.38750076293945
2007-04-04,143.66250228881836
2007-04-05,143.9900016784668
2007-04-09,144.5099983215332
2007-04-10,144.5150032043457
2007-04-11,144.31000137329102
2007-04-12,144.16500091552734
2007-04-13,144.97500228881836
2007-04-16,146.3025016784668
2007-04-17,147.02749633789062
2007-04-18,147.03500366210938
2007-04-19,146.8849983215332
2007-04-20,148.12499618530273
2007-04-23,148.28249740600586
2007-04-24,148.01749801635742
2007-04-25,148.9724998474121
2007-04-26,149.51000213623047
2007-04-27,149.29999923706055
2007-04-30,148.97000122070312
2007-05-01,148.55749893188477
2007-05-02,149.28499603271484
2007-05-03,150.11249923706055
2007-05-04,150.75249862670898
2007-05-07,150.95999908447266
2007-05-08,150.59500122070312
2007-05-09,151.24750137329102
2007-05-10,150.1500015258789
2007-05-11,150.31499862670898
2007-05-14,150.61999893188477
2007-05-15,150.78000259399414
2007-05-16,151.1025047302246
2007-05-17,151.43750381469727
2007-05-18,152.26499557495117
2007-05-21,152.71249771118164
2007-05-22,152.66500091552734
2007-05-23,152.8125
2007-05-24,151.88500213623047
2007-05-25,151.5974998474121
2007-05-29,152.03250122070312
2007-05-30,152.45499801635742
2007-05-31,153.5
2007-06-01,153.96749877929688
2007-06-04,153.87749862670898
2007-06-05,153.49750137329102
2007-06-06,152.3499984741211
2007-06-07,150.55500030517578
2007-06-08,150.2249984741211
2007-06-11,151.21999740600586
2007-06-12,150.35249710083008
2007-06-13,151.04500198364258
2007-06-14,152.51749801635742
2007-06-15,153.20000076293945
2007-06-18,153.0800018310547
2007-06-19,152.8900032043457
2007-06-20,152.31500244140625
2007-06-21,151.35499954223633
2007-06-22,150.92250442504883
2007-06-25,150.08500289916992
2007-06-26,149.31000137329102
2007-06-27,149.29000091552734
2007-06-28,150.46000289916992
2007-06-29,150.5324935913086
2007-07-02,151.33749771118164
2007-07-03,152.25249862670898
2007-07-05,152.19249725341797
2007-07-06,152.61499786376953
2007-07-09,153.06000137329102
2007-07-10,151.64749908447266
2007-07-11,151.3275032043457
2007-07-12,153.46249771118164
2007-07-13,154.8175048828125
2007-07-16,154.98250198364258
2007-07-17,154.9599952697754
2007-07-18,154.20000076293945
2007-07-19,155.13750076293945
2007-07-20,154.0525016784668
2007-07-23,154.04249954223633
2007-07-24,152.36499786376953
2007-07-25,151.56750106811523
2007-07-26,148.85000228881836
2007-07-27,146.81000137329102
2007-07-30,146.60249710083008
2007-07-31,147.13750076293945
2007-08-01,145.64249420166016
2007-08-02,146.84499740600586
2007-08-03,145.4650001525879
2007-08-06,144.94500350952148
2007-08-07,146.98500061035156
2007-08-08,149.04249954223633
2007-08-09,146.76499557495117
2007-08-10,144.68000030517578
2007-08-13,145.9099998474121
2007-08-14,144.37249755859375
2007-08-15,142.20999908447266
2007-08-16,140.45750045776367
2007-08-17,144.35250091552734
2007-08-20,144.64249801635742
2007-08-21,144.9099998474121
2007-08-22,146.1974983215332
2007-08-23,146.77999877929688
2007-08-24,147.35499954223633
2007-08-27,147.4650001525879
2007-08-28,144.89750289916992
2007-08-29,145.4025001525879
2007-08-30,146.02499771118164
2007-08-31,147.64249801635742
2007-09-04,148.47749710083008
2007-09-05,147.83749771118164
2007-09-06,147.95249938964844
2007-09-07,146.17499923706055
2007-09-10,145.8400001525879
2007-09-11,146.8900032043457
2007-09-12,147.6449966430664
2007-09-13,148.7775001525879
2007-09-14,148.42250061035156
2007-09-17,148.17250061035156
2007-09-18,150.4800033569336
2007-09-19,153.46750259399414
2007-09-20,152.78999710083008
2007-09-21,152.38500213623047
2007-09-24,152.07250213623047
2007-09-25,151.08250045776367
2007-09-26,152.1500015258789
2007-09-27,152.82250213623047
2007-09-28,152.6500015258789
2007-10-01,153.53750228881836
2007-10-02,154.28999710083008
2007-10-03,153.75249862670898
2007-10-04,153.99499893188477
2007-10-05,155.40250396728516
2007-10-08,155.1675033569336
2007-10-09,155.9025001525879
2007-10-10,156.0275001525879
2007-10-11,156.11499786376953
2007-10-12,155.8525047302246
2007-10-15,155.39500045776367
2007-10-16,154.04500198364258
2007-10-17,154.1974983215332
2007-10-18,153.60250091552734
2007-10-19,152.2249984741211
2007-10-22,149.70499801635742
2007-10-23,151.35499954223633
2007-10-24,150.81750106811523
2007-10-25,151.41499710083008
2007-10-26,153.04999542236328
2007-10-29,154.01250076293945
2007-10-30,153.28249740600586
2007-10-31,154.18499755859375
2007-11-01,152.07999801635742
2007-11-02,150.98500061035156
2007-11-05,149.9550018310547
2007-11-06,151.23500061035156
2007-11-07,149.25750350952148
2007-11-08,147.15500259399414
2007-11-09,145.81499862670898
2007-11-12,144.80500030517578
2007-11-13,146.74499893188477
2007-11-14,148.26749801635742
2007-11-15,146.03000259399414
2007-11-16,145.7849998474121
2007-11-19,144.39749908447266
2007-11-20,144.07500076293945
2007-11-21,142.58499908447266
2007-11-23,143.56000137329102
2007-11-26,142.72999954223633
2007-11-27,142.12250137329102
2007-11-28,145.73250198364258
2007-11-29,146.90499877929688
2007-11-30,148.7249984741211
2007-12-03,147.90249633789062
2007-12-04,146.71749877929688
2007-12-05,148.44249725341797
2007-12-06,149.83750534057617
2007-12-07,151.09500122070312
2007-12-10,151.61750030517578
2007-12-11,150.19250106811523
2007-12-12,149.8499984741211
2007-12-13,148.5175018310547
2007-12-14,147.82500076293945
2007-12-17,145.85250091552734
2007-12-18,145.6050033569336
2007-12-19,145.91250228881836
2007-12-20,146.4199981689453
2007-12-21,147.75249862670898
2007-12-24,149.00249862670898
2007-12-26,149.09499740600586
2007-12-27,148.26000213623047
2007-12-28,147.83749771118164
2007-12-31,146.74500274658203
2008-01-02,145.58250045776367
2008-01-03,144.83250427246094
2008-01-04,142.25
2008-01-07,141.33250045776367
2008-01-08,140.58250045776367
2008-01-09,139.48749542236328
2008-01-10,140.78499603271484
2008-01-11,140.4574966430664
2008-01-14,141.17499923706055
2008-01-15,139.33749771118164
2008-01-16,137.43499755859375
2008-01-17,135.5124969482422
2008-01-18,133.2300033569336
2008-01-22,129.08999824523926
2008-01-23,130.49499893188477
2008-01-24,134.56000137329102
2008-01-25,134.72749710083008
2008-01-28,134.02000045776367
2008-01-29,135.83500289916992
2008-01-30,135.90750122070312
2008-01-31,135.62749481201172
2008-02-01,138.66250228881836
2008-02-04,138.49250411987305
2008-02-05,134.99750137329102
2008-02-06,133.82250213623047
2008-02-07,133.06249618530273
2008-02-08,133.12000274658203
2008-02-11,133.27999877929688
2008-02-12,135.04750061035156
2008-02-13,136.1449966430664
2008-02-14,135.97749710083008
2008-02-15,134.69250106811523
2008-02-19,135.93500137329102
2008-02-20,135.05500030517578
2008-02-21,135.63249969482422
2008-02-22,134.82500076293945
2008-02-25,136.3249969482422
2008-02-26,137.63999938964844
2008-02-27,138.08250045776367
2008-02-28,137.15500259399414
2008-02-29,134.47000122070312
2008-03-03,133.17250061035156
2008-03-04,132.4025001525879
2008-03-05,133.5900001525879
2008-03-06,131.95249938964844
2008-03-07,129.95000457763672
2008-03-10,128.83999633789062
2008-03-11,131.24750137329102
2008-03-12,132.25750350952148
2008-03-13,130.625
2008-03-14,130.74250030517578
2008-03-17,127.54999923706055
2008-03-18,131.97999954223633
2008-03-19,132.2874984741211
2008-03-20,131.07500076293945
2008-03-24,134.27000045776367
2008-03-25,134.75750350952148
2008-03-26,133.9650001525879
2008-03-27,133.44499969482422
2008-03-28,132.22999954223633
2008-03-31,131.7699966430664
2008-04-01,135.14249801635742
2008-04-02,136.8499984741211
2008-04-03,136.53750228881836
2008-04-04,137.02249908447266
2008-04-07,137.53500366210938
2008-04-08,136.47000122070312
2008-04-09,136.03250122070312
2008-04-10,135.75249862670898
2008-04-11,134.0
2008-04-14,133.05249786376953
2008-04-15,133.21000289916992
2008-04-16,135.7050018310547
2008-04-17,136.49500274658203
2008-04-18,138.80999755859375
2008-04-21,138.4025001525879
2008-04-22,137.83499908447266
2008-04-23,137.92749786376953
2008-04-24,138.29500198364258
2008-04-25,139.20000076293945
2008-04-28,139.78500366210938
2008-04-29,139.20249938964844
2008-04-30,139.09999465942383
2008-05-01,139.7224998474121
2008-05-02,141.69499588012695
2008-05-05,140.97500228881836
2008-05-06,140.9900016784668
2008-05-07,140.64500045776367
2008-05-08,139.5500030517578
2008-05-09,138.83499908447266
2008-05-12,139.75
2008-05-13,140.4749984741211
2008-05-14,141.12500381469727
2008-05-15,141.75749969482422
2008-05-16,142.5
2008-05-19,143.1150016784668
2008-05-20,141.875
2008-05-21,140.60499954223633
2008-05-22,139.52749633789062
2008-05-23,138.46750259399414
2008-05-27,138.24750137329102
2008-05-28,139.11750030517578
2008-05-29,139.7849998474121
2008-05-30,140.37500381469727
2008-06-02,139.14749908447266
2008-06-03,138.55999755859375
2008-06-04,138.08500289916992
2008-06-05,139.6425018310547
2008-06-06,137.9650001525879
2008-06-09,136.5974998474121
2008-06-10,136.0150032043457
2008-06-11,135.02499771118164
2008-06-12,134.61000061035156
2008-06-13,135.56499862670898
2008-06-16,136.04249954223633
2008-06-17,136.28250122070312
2008-06-18,134.5425033569336
2008-06-19,134.32749938964844
2008-06-20,132.18249893188477
2008-06-23,131.77249908447266
2008-06-24,131.21750259399414
2008-06-25,132.04249954223633
2008-06-26,129.57500076293945
2008-06-27,127.92749977111816
2008-06-30,128.0200023651123
2008-07-01,127.32500076293945
2008-07-02,127.51999855041504
2008-07-03,126.3799991607666
2008-07-07,125.76749801635742
2008-07-08,125.95499801635742
2008-07-09,126.10499954223633
2008-07-10,124.7750015258789
2008-07-11,124.04999923706055
2008-07-14,123.97000122070312
2008-07-15,121.5749988555908
2008-07-16,122.76999855041504
2008-07-17,125.17249870300293
2008-07-18,125.93000030517578
2008-07-21,126.13750267028809
2008-07-22,126.32000160217285
2008-07-23,128.18999862670898
2008-07-24,126.85500144958496
2008-07-25,125.75749969482422
2008-07-28,124.6574993133545
2008-07-29,125.06999969482422
2008-07-30,127.63000106811523
2008-07-31,127.35750198364258
2008-08-01,126.50500106811523
2008-08-04,125.48250007629395
2008-08-05,126.97749900817871
2008-08-06,128.4325008392334
2008-08-07,127.48750114440918
2008-08-08,128.06499671936035
2008-08-11,130.22999954223633
2008-08-12,129.76499938964844
2008-08-13,128.6699981689453
2008-08-14,128.85249710083008
2008-08-15,129.9749984741211
2008-08-18,129.23999786376953
2008-08-19,127.15749931335449
2008-08-20,127.31499862670898
2008-08-21,127.39750099182129
2008-08-22,128.94249725341797
2008-08-25,128.05499839782715
2008-08-26,127.21500015258789
2008-08-27,128.0775032043457
2008-08-28,129.72999954223633
2008-08-29,129.29249572753906
2008-09-02,129.0625
2008-09-03,127.79749870300293
2008-09-04,125.54750061035156
2008-09-05,123.66499900817871
2008-09-08,126.92249870300293
2008-09-09,125.1200008392334
2008-09-10,123.76500129699707
2008-09-11,123.74250030517578
2008-09-12,125.10499954223633
2008-09-15,121.81499862670898
2008-09-16,119.65499877929688
2008-09-17,118.52499961853027
2008-09-18,118.4275016784668
2008-09-19,125.53750038146973
2008-09-22,122.71749877929688
2008-09-23,119.92499923706055
2008-09-24,119.01749992370605
2008-09-25,120.13500213623047
2008-09-26,119.92250061035156
2008-09-29,115.20749855041504
2008-09-30,114.20750045776367
2008-10-01,115.49249839782715
2008-10-02,113.24249839782715
2008-10-03,112.08249855041504
2008-10-06,105.03250122070312
2008-10-07,103.46249961853027
2008-10-08,98.5049991607666
2008-10-09,95.3075008392334
2008-10-10,88.19500160217285
2008-10-13,96.6299991607666
2008-10-14,101.79749870300293
2008-10-15,93.74749946594238
2008-10-16,91.59249877929688
2008-10-17,93.85999870300293
2008-10-20,96.83749771118164
2008-10-21,96.67250061035156
2008-10-22,91.80749893188477
2008-10-23,90.05999946594238
2008-10-24,86.2549991607666
2008-10-27,85.78249931335449
2008-10-28,89.96749877929688
2008-10-29,94.02999877929688
2008-10-30,95.38000106811523
2008-10-31,96.2400016784668
2008-11-03,96.88249969482422
2008-11-04,99.26000022888184
