,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2020-06-19,169.3949966430664,262.3500061035156,159.49749755859375,93.95250129699707,94.58000183105469,47.295000076293945,168.47999954223633,142.36249923706055,706.8524932861328,60.980000495910645,240.69499969482422,94.87500190734863,86.39249992370605,27.420000076293945,11.974999904632568,28.119999885559082,26.859999656677246,13.172499895095825,116.88000106811523,94.22000122070312,194.66749954223633,60.666181564331055,45.80000019073486,297.67749786376953,69.78250122070312,38.082499504089355,37.51249980926514,22.425000190734863,53.7450008392334,22.71250009536743
2020-06-22,166.9525032043457,264.1800003051758,155.41749954223633,92.14999961853027,92.68249893188477,45.97499942779541,167.77249908447266,141.54249954223633,702.5,59.40999984741211,233.13249969482422,92.47500038146973,84.34000015258789,26.472500324249268,11.347500324249268,27.874999523162842,25.804999828338623,12.825000047683716,114.50750160217285,91.73499870300293,190.12250137329102,59.48401165008545,44.75500011444092,298.01000213623047,67.20749855041504,37.55749988555908,36.372501373291016,21.94000005722046,51.64750003814697,22.47000026702881
2020-06-23,168.87250137329102,264.86500549316406,156.41499710083008,93.40750122070312,92.09000015258789,46.4399995803833,166.44499969482422,142.44000244140625,697.0724945068359,59.257500648498535,233.76749801635742,92.80999946594238,85.26249885559082,27.0024995803833,11.355000019073486,28.197500228881836,26.067500114440918,13.214999914169312,114.57750129699707,92.53750038146973,190.13750076293945,59.600290298461914,46.16499996185303,295.7975082397461,70.25249862670898,37.77250003814697,35.92749881744385,22.098750114440918,51.65750026702881,22.797500133514404
2020-06-24,164.19750213623047,257.46999740600586,152.0900001525879,90.10000228881836,88.89999961853027,43.890000343322754,162.77249908447266,139.63750076293945,688.1549987792969,57.61250019073486,228.26000213623047,90.45999908447266,82.19000053405762,26.019999504089355,10.862499952316284,27.338749885559082,25.37249994277954,12.662500143051147,110.75749778747559,89.83250045776367,188.43249893188477,57.674418449401855,44.3675012588501,289.17249298095703,65.96749973297119,36.704999923706055,34.06999969482422,21.28499937057495,49.39500045776367,22.089999675750732
2020-06-25,164.51499938964844,253.79000091552734,151.86999893188477,89.4375,89.06999778747559,42.75749969482422,163.1525001525879,141.47500228881836,690.8000183105469,57.71749973297119,227.63000106811523,90.94499969482422,83.18000221252441,26.1225004196167,10.777499914169312,27.47499990463257,24.71500015258789,12.649999856948853,110.42249870300293,90.40500068664551,189.57999801635742,57.62596893310547,44.482500076293945,286.1374969482422,64.47249984741211,36.39500045776367,34.730000495910645,20.96250009536743,49.41249942779541,21.675000190734863
2020-06-26,164.58250045776367,250.66500091552734,152.16250228881836,88.56499862670898,88.94750213623047,43.26250076293945,162.8125,142.59250259399414,691.1575012207031,57.644999504089355,226.67749786376953,91.47499847412111,83.34499931335449,26.429999828338623,10.712499856948853,27.481249809265137,24.660000324249268,12.644999980926514,110.59000015258789,90.4225025177002,190.46249771118164,57.359496116638184,44.65500068664551,291.85250091552734,62.970001220703125,36.43249988555908,35.392499923706055,20.447499752044678,49.980000495910645,21.615000247955322
2020-06-29,161.30750274658203,251.45000076293945,151.58499908447266,88.67499923706055,88.90999984741211,43.6850004196167,162.41250228881836,141.27000045776367,689.6999969482422,57.21000003814697,224.84249877929688,91.65250015258789,83.88000106811523,26.87750005722046,10.827499866485596,27.172500133514404,25.287500381469727,12.680000066757202,110.83999824523926,90.79000091552734,190.68000030517578,57.22383689880371,45.28499984741211,293.24000549316406,65.05999946594238,36.64999961853027,36.1225004196167,19.94499969482422,50.55749988555908,21.9375
2020-06-30,162.1750030517578,256.2574996948242,153.67250061035156,89.84249877929688,90.75,44.79750156402588,165.28000259399414,140.9474983215332,699.0549926757812,58.23749923706055,228.35499572753906,92.42250061035156,85.28000068664551,27.37249994277954,10.902499914169312,27.357500076293945,25.955000400543213,12.852499961853027,113.29749870300294,92.41250038146973,191.46749877929688,57.882752418518066,46.02499961853027,294.21500396728516,69.70249938964844,37.132500648498535,36.392499923706055,20.077499866485596,51.57499980926514,22.339999675750732
2020-07-01,164.39500045776367,262.3925018310547,157.11000061035156,90.6875,92.50250053405762,45.16249942779541,170.02999877929688,145.3025016784668,715.7374877929688,59.8149995803833,234.98999786376953,94.68999862670898,86.57499885559082,28.12249994277954,11.039999961853027,27.929999828338623,26.302500247955322,13.03250002861023,116.21999931335449,94.23999977111816,195.54249954223633,58.575581550598145,46.43499946594238,298.35250091552734,70.44499969482422,38.114999771118164,37.542500495910645,20.53000020980835,52.89999866485596,22.377500534057617
2020-07-02,166.14999771118164,265.85499572753906,160.33250045776367,91.79250144958496,94.41500091552734,45.7524995803833,172.03250122070312,148.8650016784668,726.0399932861328,61.16499996185303,239.47999954223633,97.68499946594238,87.54499816894531,28.849999904632565,11.09249997138977,28.436500072479248,26.339999675750732,13.069999933242798,118.23249816894531,96.10500144958495,199.9824981689453,59.68992233276367,46.59500026702881,303.125,70.56499862670898,39.107500076293945,38.20249938964844,21.022500038146973,53.78750038146973,22.572499752044678
2020-07-06,166.56499862670898,266.8725051879883,161.18000030517578,92.36749839782715,93.74749946594238,46.41499996185303,176.31999969482422,148.88000106811523,722.010009765625,60.69999980926514,238.70750045776367,97.57250022888184,86.80500030517578,28.4375,11.214999914169312,28.41374969482422,26.517499923706055,13.102499961853027,118.02249908447266,96.41250038146973,199.51250076293945,59.38953495025635,46.5600004196167,304.52249908447266,69.0625,38.80250072479248,37.697500228881836,20.823749542236328,53.252501487731934,22.705000400543213
2020-07-07,161.1974983215332,265.57749938964844,156.12250518798828,88.91749954223633,90.33499908447266,45.04500102996826,172.15499877929688,147.10499954223633,721.572509765625,58.187500953674316,229.76499938964844,95.310001373291,83.40250015258789,27.204999923706055,10.877500057220459,27.68874979019165,26.05999994277954,12.407500028610228,114.69750022888184,94.62750053405762,194.83500289916992,57.194766998291016,44.63750076293945,303.87249755859375,66.66250038146973,37.30250072479248,36.0049991607666,20.022499561309814,50.692501068115234,22.24500036239624
2020-07-08,161.07500076293945,265.6074981689453,154.18000030517578,88.04500007629395,89.6875,44.21750068664551,171.6775016784668,147.69249725341797,722.7974853515625,57.52999973297119,227.55999755859375,95.34499931335449,81.46000099182129,26.852499961853027,10.740000009536743,27.53749990463257,26.03000020980835,12.070000171661377,114.23749923706055,95.32250022888184,193.9175033569336,56.673933029174805,43.55500030517578,305.3050003051758,65.72249984741211,36.832499504089355,35.420000076293945,20.078750133514404,49.947500228881836,22.475000381469727
2020-07-09,161.08499908447266,263.99000549316406,151.8574981689453,85.9124984741211,88.78750038146973,44.07499980926514,170.94249725341797,146.70000076293945,724.6549987792969,56.98750019073486,224.11000061035156,95.0625,79.08500099182129,26.65499973297119,10.582500219345093,27.390000343322754,26.03499984741211,11.942500114440918,112.59249877929688,95.94999885559082,194.11999893188477,55.81879901885986,42.437499046325684,304.58250427246094,62.385000228881836,35.9375,34.65500068664551,19.975000381469727,49.220001220703125,22.575000286102295
2020-07-10,161.43249893188477,265.3875045776367,152.33250045776367,85.71249961853027,89.20499992370605,44.1875,171.57250213623047,147.47000122070312,725.0350036621094,56.822500228881836,225.23999786376953,95.94499969482422,79.51250076293945,26.72499990463257,10.647500038146973,27.491250038146973,26.480000019073486,11.930000066757202,113.11249923706055,95.40999984741211,195.1699981689453,55.42877960205078,42.69999885559082,306.2200012207031,62.25749969482422,36.1200008392334,35.022499084472656,19.833749771118164,49.797499656677246,23.19000005722046
2020-07-13,161.36750030517578,259.4674949645996,152.5099983215332,89.37250137329102,89.83749961853027,43.93249988555908,169.0275001525879,145.13000106811523,710.7825012207031,57.01250076293945,225.14999771118164,96.28750038146973,80.2750015258789,26.514999866485596,10.887499809265137,27.38374948501587,26.837499618530273,12.0,113.18249893188477,94.76000213623047,193.87749862670898,55.26647186279297,42.97749996185303,296.4925003051758,63.95249938964844,36.30000019073486,35.34000015258789,19.987500190734863,50.382500648498535,23.960000038146973
2020-07-14,162.08500289916992,257.1850051879883,153.25499725341797,91.48250007629395,90.21999931335449,43.09999942779541,168.21749877929688,145.01250076293945,712.5,57.142499923706055,226.3925018310547,96.90250205993651,79.22500038146973,26.302500247955322,10.65749979019165,27.15999984741211,27.0649995803833,11.602500200271606,112.375,93.44000053405762,194.19249725341797,55.44815921783447,42.53749942779541,295.9574966430664,62.58500003814697,36.322500228881836,35.21000003814697,19.65499973297119,50.187499046325684,24.09000015258789
2020-07-15,164.49249649047852,259.5749969482422,154.83499908447266,93.42249870300293,91.60500144958496,44.97999954223633,169.52499771118164,146.2324981689453,718.4425048828125,57.867499351501465,228.84249877929688,98.03000068664551,80.37250137329102,26.65750026702881,11.34000015258789,27.554999828338623,27.602499961853027,11.912499904632568,113.4474983215332,93.93499946594238,193.8025016784668,56.74176216125488,43.0575008392334,294.51000213623047,65.42000007629395,37.09999942779541,35.937500953674316,20.635000228881836,51.109999656677246,24.96500015258789
2020-07-16,163.0900001525879,256.39500427246094,153.82749938964844,91.88999938964844,90.57999992370605,44.77750110626221,166.33000564575195,142.57999801635742,713.9025115966797,57.27750110626221,225.12999725341797,97.3224983215332,79.68500137329102,26.517499446868896,11.299999952316284,27.41249990463257,27.44000005722046,11.857500076293945,111.9474983215332,93.04500007629396,190.94750213623047,56.13129901885986,42.369998931884766,291.6074981689453,64.02750015258789,36.807498931884766,35.46250057220459,20.853749752044678,50.25,25.00499963760376
2020-07-17,165.20000076293945,258.3424987792969,154.12999725341797,92.10499954223633,90.27750015258789,45.04500102996826,167.87250137329102,142.43500137329102,720.3724975585938,57.11249923706055,224.04750061035156,97.61249923706055,78.96249961853027,26.797500133514404,11.15250015258789,27.735000133514404,27.362500190734863,11.707499980926514,112.625,94.15999984741211,190.33250045776367,56.475290298461914,42.054999351501465,296.27500915527344,62.70750141143799,36.55749988555908,35.77250003814697,21.337499618530273,50.50500011444092,25.660000324249268
2020-07-20,165.66500091552734,259.99249267578125,150.49749755859375,90.88999938964844,89.51749992370605,44.44250011444092,173.70249938964844,144.31499862670898,728.5425109863281,55.8774995803833,218.53000259399414,97.72000122070312,76.6200008392334,26.377500534057617,10.77750015258789,27.797500133514404,26.960000038146973,11.4375,111.11999893188477,95.02250099182129,190.09249877929688,56.111918449401855,41.34499931335449,299.8300018310547,61.269999504089355,35.96500015258789,35.10499954223633,21.309999465942383,49.954999923706055,25.72499990463257
2020-07-21,165.97500228881836,260.79750061035156,149.13000106811523,90.92999839782715,88.45999908447266,44.30749988555908,169.30249786376953,144.5724983215332,730.3600006103516,55.03999900817871,216.47750091552734,97.15749931335449,74.92749977111816,25.920000076293945,10.829999923706055,27.765000343322754,27.15500020980835,11.31000018119812,109.99750137329102,98.28499984741211,188.05249786376953,55.70009708404541,40.88000011444092,299.4175033569336,61.17500019073486,35.760000228881836,34.89750099182129,21.34999990463257,49.83250045776367,25.787500381469727
2020-07-22,166.91500091552734,258.73499298095703,148.33500289916992,91.86750030517578,89.10750007629395,43.93249988555908,167.74999618530273,143.8574981689453,732.010009765625,54.890000343322754,217.3300018310547,97.10750007629395,74.60499954223633,26.25499963760376,10.792499780654907,27.98250007629395,27.40500020980835,11.202499866485596,110.61999893188477,97.6825008392334,186.78999710083008,55.94718933105469,40.85749912261963,297.54000091552734,61.33749961853027,35.86999988555908,35.61000061035156,21.792499542236328,50.83250141143799,25.825000286102295
2020-07-23,168.33499908447266,257.85750579833984,149.32500076293945,91.82500076293945,89.94750022888184,43.99749946594238,166.95249557495117,145.61750030517578,737.0150146484375,55.0649995803833,217.73500061035156,97.21500205993652,74.36000061035156,26.59249973297119,10.702499866485596,28.08750057220459,27.457500457763672,11.164999961853027,111.67499923706055,98.84000205993652,187.83499908447266,55.927809715270996,40.69749927520752,298.4699935913086,61.52999973297119,35.95500087738037,36.04999923706055,21.852499961853027,51.86999988555908,26.25499963760376
2020-07-24,168.1425018310547,258.0899963378906,147.87000274658203,91.07500076293945,89.7075023651123,43.630001068115234,166.66749954223633,146.24000549316406,734.0700073242188,54.470001220703125,215.12999725341797,96.60499954223633,73.59749984741211,26.450000286102295,10.487499952316284,27.71250009536743,27.40750026702881,10.960000038146973,111.57999801635742,99.15750122070312,186.5900001525879,55.62984561920166,40.269999504089355,298.41749572753906,61.187499046325684,35.59749984741211,35.9350004196167,21.250000476837158,51.87249946594238,26.172500133514404
2020-07-27,168.6500015258789,257.5875015258789,145.3224983215332,89.01250076293945,88.88249969482422,42.61500072479248,167.74250030517578,148.49999618530273,745.7050170898438,53.5525016784668,211.89249801635742,95.17000007629395,72.72249984741211,26.19499969482422,10.369999885559082,27.65750026702881,27.46250009536743,10.627500295639038,110.24999809265138,100.4074993133545,185.1875,56.08527088165283,39.394999504089355,302.4249954223633,60.859999656677246,35.03250026702881,35.269999504089355,20.77874994277954,50.90499973297119,26.882500171661377
2020-07-28,173.02999877929688,264.1600036621094,147.85750198364258,90.27750015258789,89.89499855041504,42.207499504089355,170.22999954223633,152.59499740600586,756.4525146484375,53.972500801086426,215.27999877929688,97.70999717712402,74.9375,26.927499771118164,10.425000190734863,28.237499713897705,27.830000400543213,10.884999752044678,111.72499847412108,102.11750030517578,189.9250030517578,57.252906799316406,40.80000114440918,309.00999450683594,63.03249931335449,35.58000087738037,36.45249938964844,20.67675018310547,52.172499656677246,27.28249979019165
2020-07-29,175.46000289916992,269.90000915527344,150.35250091552734,89.92249870300293,90.97999954223633,42.55000019073486,173.5124969482422,155.64249801635742,764.2849884033203,53.83749961853027,218.17499923706055,100.30500030517578,76.73499870300293,27.697499752044678,10.84250020980835,29.03125,28.1225004196167,11.232499837875368,113.53499984741211,104.39999961853027,195.38999938964844,58.32364368438721,41.97500133514404,315.7900085449219,64.61499786376953,35.61000061035156,38.43249988555908,21.147499561309814,54.11499881744385,27.877500534057617
2020-07-30,175.26499938964844,264.00499725341797,149.4574966430664,87.86499977111816,91.4625015258789,42.61250019073486,169.2400016784668,157.6724967956543,778.9125061035156,53.364999771118164,218.11499786376953,100.65250015258789,76.38249969482422,27.625,10.77999997138977,29.38124990463257,28.040000438690186,11.09999966621399,115.40999984741211,105.30750274658203,196.12500381469727,58.13711166381836,41.33500099182129,311.3625030517578,63.584999084472656,35.432498931884766,38.38000011444092,21.384999752044678,54.017499923706055,28.039999961853027
2020-07-31,176.0175018310547,261.2250061035156,151.11249923706055,88.27749824523926,90.86999893188477,43.32500076293945,170.2100067138672,161.70249938964844,779.0849914550781,53.502501487731934,219.76000213623047,102.07999992370605,76.00750160217285,27.265000343322754,10.662499904632568,29.62249994277954,28.227500438690186,11.112499713897705,117.54249954223633,104.77000045776367,197.61750030517578,57.84641456604004,41.12249946594238,311.8875045776367,62.765000343322754,35.91749954223633,38.33750057220459,21.55999994277954,53.77750015258789,28.255000114440918
2020-08-03,176.15499877929688,258.36499786376953,150.52249908447266,87.08249855041504,89.47250175476074,42.47249889373779,164.52000045776367,160.4075050354004,779.1049957275391,52.52500057220459,216.79750061035156,102.04999923706056,75.09499931335449,26.839999675750736,10.487500190734863,29.56500005722046,28.022499561309814,11.065000057220459,117.3499984741211,105.09500122070312,197.29249954223636,57.541181564331055,40.452500343322754,308.2250061035156,60.984999656677246,35.38999938964844,37.53249931335449,21.789999961853027,52.69749927520752,27.72499990463257
2020-08-04,176.43500137329102,258.69750213623047,150.6125030517578,86.82749938964844,88.77000045776367,41.37750053405762,165.54999923706055,160.28500366210938,786.6600036621094,52.79999923706055,212.4550018310547,103.65250015258789,76.20250129699707,27.027499675750732,10.702499866485596,29.75499963760376,28.434999942779537,11.352499961853027,116.52499961853027,105.07500076293944,198.99750137329102,59.6317834854126,40.632500648498535,312.23250579833984,62.230000495910645,35.010000228881836,38.03249931335449,22.355000019073486,53.30500030517578,27.767499923706055
2020-08-05,175.49999618530273,257.5349998474121,151.52499771118164,87.27499961853027,89.23499870300293,42.29750061035156,165.29750061035156,160.3125,794.5699920654297,53.77499961853027,215.57500076293945,103.79499816894531,76.44000053405762,27.27500009536743,10.952500343322754,29.59124994277954,28.9375,11.49750018119812,116.73500061035156,105.53750038146973,199.15499877929688,60.1792631149292,41.355000495910645,310.0325012207031,63.30500030517578,35.38500118255615,38.375,22.563250064849854,53.4375,28.322500228881836
2020-08-06,174.17000198364258,254.43749618530273,150.5800018310547,87.25750160217285,89.09500122070312,42.3774995803833,164.14999389648438,158.18499755859375,789.9949951171875,53.4950008392334,218.19499969482422,100.25250053405762,75.61250114440918,27.582499980926514,10.795000076293945,29.33750009536743,29.362499713897705,11.382499694824219,116.13249969482422,104.96249961853027,192.93499755859375,60.18410778045654,40.822500228881836,305.10499572753906,61.95249938964844,35.3650016784668,38.91749954223633,22.539999961853027,54.88249969482422,28.09000015258789
2020-08-07,174.89999771118164,256.23499298095703,151.875,88.58249855041504,89.0,43.130001068115234,166.31500244140625,157.60750198364258,792.5774993896484,54.332499504089355,220.90499877929688,102.35750007629396,77.01499938964844,28.272500038146973,11.079999923706055,29.740000247955322,29.3100004196167,11.602499961853027,116.18499946594238,104.67250061035156,197.5825004577637,60.36094856262207,40.99000072479248,309.58499908447266,61.60499954223633,35.562499046325684,40.390000343322754,22.747499465942383,56.66749954223633,28.112500190734863
2020-08-10,175.45499801635742,255.06749725341797,154.54249954223633,90.90999794006348,89.00249862670898,44.8100004196167,166.84749603271484,157.87750244140625,791.6325073242188,55.364999771118164,223.7775001525879,104.64999961853027,79.95500183105469,28.885000228881836,11.740000009536743,30.203750133514404,29.635000228881836,12.049999952316284,117.1825008392334,104.60250091552734,201.51250457763672,60.79215145111084,42.41749954223633,305.32498931884766,65.91750144958496,35.95249938964844,42.09250068664551,23.13249969482422,57.207499504089355,28.582499980926514
2020-08-11,173.92250061035156,249.8874969482422,153.77250289916992,91.22500228881836,89.70250129699707,46.927499771118164,164.41499710083008,155.03999710083008,769.0025024414062,55.37249946594238,222.25,104.46249961853027,82.16499900817871,28.78999948501587,12.00249981880188,29.765000343322754,29.78499984741211,12.602500200271606,117.54749870300293,102.4950008392334,201.3125,61.15794563293457,43.822500228881836,300.5325012207031,68.28250122070312,36.05749988555908,42.489999771118164,23.360000133514404,57.45500087738037,29.119999885559082
2020-08-12,173.09750366210938,249.56499862670898,152.1875,89.47999954223633,89.9124984741211,47.57499980926514,164.24250030517578,153.18249893188477,767.625,54.78249931335449,220.20750427246094,103.12750053405762,82.82750129699707,28.432499885559082,11.649999856948853,29.889999866485596,29.72499990463257,12.440000057220459,116.9474983215332,102.28249931335449,198.31499862670898,61.05135726928711,43.66249942779541,300.61499786376953,67.5475025177002,35.86500072479248,41.15999984741211,23.44249963760376,56.69749927520752,29.135000228881836
2020-08-13,171.82749938964844,251.20249557495117,152.0,87.17499923706055,89.10999870300293,46.41999912261963,164.51250076293945,153.33999633789062,771.3874969482422,54.03999996185303,218.65749740600586,103.32500076293945,82.65250015258789,27.8774995803833,11.424999952316284,29.50499963760376,29.62750005722046,12.175000190734863,116.37500190734862,102.80000114440918,197.73500061035156,60.20106506347656,42.739999771118164,304.7475051879883,66.79249954223633,35.24749946594238,40.45000076293945,23.19374990463257,56.44750118255615,28.777499675750732
2020-08-14,170.6500015258789,250.72500228881836,151.95750045776367,86.3700008392334,88.09749794006348,45.922499656677246,164.62000274658203,153.2750015258789,766.9150085449219,54.02250003814697,217.77000045776367,103.87249946594238,82.11999893188477,27.239999771118164,11.259999990463257,28.893750190734863,29.49749994277954,12.0,115.23500061035156,102.6349983215332,199.56000137329102,59.34350776672363,42.697500228881836,303.6925048828125,66.79499816894531,34.91499996185303,40.802499771118164,22.925000190734863,56.53249931335449,28.39750051498413
2020-08-17,171.98749923706055,250.59249877929688,154.11249542236328,86.01250076293945,88.40999794006348,45.489999771118164,165.38750076293945,155.04249954223633,765.4524993896484,54.8125,219.6074981689453,104.26000022888184,82.04999923706055,27.27750015258789,11.032500267028809,29.146250247955322,30.019999980926514,11.974999904632568,115.31500053405762,103.1825008392334,199.1750030517578,59.57606601715088,42.57499980926514,305.29249572753906,67.77499961853027,34.97499942779541,40.73500061035156,23.00499963760376,56.13749980926514,28.712499618530273
2020-08-18,173.31499862670898,252.70999908447266,154.72749710083008,85.58749961853027,88.54500198364258,44.954999923706055,166.31999969482422,156.25500106811523,779.8224945068359,55.207499504089355,219.31249618530273,104.83499908447266,81.08500099182129,27.52500009536743,10.812499761581421,29.388750076293945,30.137499809265137,11.807500123977661,115.82499885559082,103.76000022888184,200.375,59.70445728302002,42.22500038146973,308.42750549316406,65.97000026702881,35.062499046325684,40.730000495910645,23.062500476837158,55.29249858856201,29.02999973297119
2020-08-19,172.63249969482422,249.2249984741211,152.99749755859375,84.89999961853027,87.53249931335449,44.257500648498535,164.8650016784668,154.47999954223633,785.5500030517578,54.667500495910645,214.55999755859375,103.36000061035156,79.28000068664551,27.327499866485596,10.78249979019165,29.0,29.9375,11.602499961853027,114.51499938964844,102.75250053405762,199.3449935913086,58.90261650085449,40.82500076293945,302.77999114990234,64.59500122070312,34.65750026702881,40.454999923706055,23.007500171661377,54.5600004196167,29.054999828338623
2020-08-20,171.81499862670898,246.25749969482422,152.9474983215332,84.49499893188477,87.38500022888184,44.03750133514404,161.65750122070312,153.44749450683594,781.5599975585938,54.679999351501465,211.80249786376953,103.06750106811523,79.36750030517578,27.15749979019165,10.734999895095825,28.77750015258789,30.049999713897705,11.46749997138977,113.94499778747559,102.22750091552734,200.2249984741211,58.720930099487305,40.70750045776367,299.5675048828125,64.13750076293945,34.27750015258789,40.57499980926514,23.119999885559082,54.292500495910645,28.96750020980835
2020-08-21,171.40749740600586,248.61249923706055,153.08499908447266,84.85250091552734,87.40500068664551,44.67500019073486,162.92999649047852,154.71499633789062,783.0550079345703,54.85249900817871,212.125,104.82749938964844,80.27750015258789,27.43499994277954,10.687500238418579,28.921249866485596,30.197499752044678,11.474999904632568,114.66749954223633,103.01250076293945,205.14250564575195,59.13759803771973,40.79249954223633,305.70499420166016,64.69000053405762,34.21250057220459,41.267499923706055,22.788750171661377,55.58250045776367,28.96999979019165
2020-08-24,170.21000289916992,246.0625,153.56499862670898,85.33499908447266,87.45249938964844,46.02500057220459,161.5525016784668,153.03750228881836,776.3999938964844,55.12249946594238,212.93999862670898,105.7599983215332,80.86499977111816,27.52500009536743,10.84000015258789,28.890000343322754,30.135000228881836,11.640000104904175,114.76749992370605,101.90749931335449,205.50000381469727,59.67296504974365,40.6825008392334,301.38999938964844,66.48250007629395,34.15999984741211,41.732500076293945,22.74250030517578,56.5024995803833,29.09249973297119
2020-08-25,170.9550018310547,245.85250091552734,155.6150016784668,87.62249946594238,88.57500076293945,47.437499046325684,160.76000213623047,154.28999710083008,777.3925018310547,56.17250061035156,215.1175003051758,105.95750045776367,81.73999977111816,27.68499994277954,11.252500057220459,28.990000247955322,30.34999990463257,11.832499980926514,115.74999999999999,102.01000022888184,206.18499755859375,60.545058250427246,41.040000915527344,301.9574966430664,68.66749954223633,34.52499961853027,41.65250015258789,22.940000057220463,57.22749996185303,29.130000114440918
2020-08-26,170.30499649047852,245.86750030517578,153.88500213623047,86.98999977111816,87.61750030517578,46.94499969482422,160.31999969482422,153.5374984741211,779.1150054931641,55.492499351501465,213.1400032043457,105.20249938964844,80.54999923706055,27.480000019073486,11.127500057220459,28.682499885559082,30.142499923706055,11.707499980926514,114.68000030517578,101.25,206.84249877929688,59.98062038421631,40.58749961853027,301.7574996948242,67.28750038146973,34.12750053405762,40.94250011444092,22.824999809265137,56.50749969482422,29.262499809265137
2020-08-27,170.83499908447266,247.62749862670898,156.6525001525879,87.35250282287598,88.46750068664551,47.2524995803833,162.47750091552734,154.3499984741211,788.7950134277344,55.8725004196167,215.6549949645996,106.51749801635742,81.0575008392334,27.794999599456787,11.197499990463257,28.7524995803833,30.40999984741211,11.78250002861023,115.375,101.91250038146973,210.42749786376953,60.140503883361816,40.782501220703125,305.81249237060547,67.47750091552734,34.44250011444092,41.1899995803833,23.044999599456787,56.78499889373779,29.84749984741211
2020-08-28,169.93250274658203,248.375,158.85499954223633,88.54750061035156,90.14250183105469,47.56750011444092,163.2074966430664,153.55249786376953,785.4275207519531,56.78499984741211,218.4724998474121,106.31750106811523,79.9749984741211,28.12249994277954,11.539999961853027,28.75125026702881,30.31999969482422,11.924999952316284,116.54000282287598,102.24249839782713,212.02249908447266,60.9375,40.332499504089355,305.1074981689453,68.6974983215332,34.89500045776367,42.14500045776367,23.102499961853027,58.52000045776367,30.59000015258789
2020-08-31,168.7750015258789,248.93999862670898,158.11000061035156,87.6150016784668,90.70750045776367,47.3799991607666,163.22999954223633,155.50749969482422,790.4250183105469,56.52499961853027,217.62249755859375,106.23500061035156,79.91499900817871,28.03000020980835,11.43999981880188,28.637499809265137,30.207499980926514,11.997499704360962,116.73250198364258,101.96500015258789,212.86749649047852,60.53779125213623,40.06499862670898,305.7900085449219,68.73250007629395,34.78249931335449,41.742499351501465,22.68250036239624,58.28999996185303,30.547499656677246
2020-09-01,167.28999710083008,248.2125015258789,157.3650016784668,85.73499870300293,90.42000007629395,47.22249984741211,162.00249862670898,154.00250244140625,786.6249847412109,56.51249980926514,214.375,106.72500038146973,79.10750007629395,27.394999980926514,11.177500009536743,28.71250009536743,29.960000038146973,12.007499933242798,116.12750244140625,101.47249984741211,211.71749877929688,59.98546600341797,39.3075008392334,306.3424987792969,66.90749931335449,34.50749969482422,41.232500076293945,22.74250030517578,57.47749996185303,30.415000438690186
2020-09-02,168.3874969482422,252.13250350952148,159.50249862670898,86.10750007629395,91.1875,48.42000102996826,163.66749954223633,153.4724998474121,791.3074951171875,57.15499973297119,217.99500274658203,107.47500038146973,80.13500213623047,28.122499465942383,11.312499999999998,29.014999866485596,30.177500247955322,12.239999771118164,117.30999946594238,102.91500282287598,212.75500106811523,60.90116214752197,40.18249988555908,311.0875015258789,67.11749839782715,34.79249954223633,42.72999954223633,23.295000076293945,58.92499923706055,30.625
2020-09-03,170.44500350952148,253.4700050354004,161.47750091552734,88.0099983215332,92.28750038146973,48.84749984741211,163.86750411987305,151.26250457763672,775.0550079345703,57.86250019073486,223.01000213623047,108.67749977111816,82.42000007629395,28.672499656677246,11.589999914169312,29.15250015258789,30.390000343322754,12.497499942779541,118.747501373291,102.8075008392334,214.57749557495117,62.12693786621094,41.32249927520752,309.38999938964844,68.5875015258789,35.429999351501465,44.297499656677246,23.27874994277954,60.375000953674316,30.327500343322754
2020-09-04,167.77749633789062,251.08250045776367,161.22750091552734,87.71000099182129,93.03000068664551,48.65499973297119,160.2849998474121,146.0999984741211,754.875,57.96500015258789,222.80749893188477,107.98999786376953,82.35499954223633,28.357500076293945,11.84249997138977,28.65000009536743,30.27500009536743,12.59000015258789,117.98999977111816,100.71750068664551,212.7400016784668,62.33527183532715,41.642499923706055,302.5225067138672,70.26499938964844,35.23750019073486,44.42250061035156,22.992499828338623,60.632500648498535,29.47499990463257
2020-09-08,163.2150001525879,247.06500244140625,159.54249954223633,87.00749969482422,91.57999992370605,47.8125,159.34249877929688,143.6775016784668,744.0424957275391,57.49250030517578,221.38500213623047,107.91250038146973,80.83749771118164,27.90999984741211,11.690000057220459,28.295000076293945,30.02500009536743,12.395000219345093,116.72750091552734,99.36000061035156,212.73749923706055,62.10755729675293,41.08250045776367,302.04500579833984,69.76250076293945,34.84000015258789,44.1150016784668,22.99025011062622,60.64999961853027,28.362500190734863
