,APD,ALB,AMCR,AVY,BALL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,STLD,VMC,WRK
2021-10-12,270.83250427246094,217.1624984741211,11.629999876022339,206.2074966430664,90.76499938964844,159.38250350952148,61.60000038146973,42.125,57.90750026702881,69.47000122070312,104.03999900817871,212.22999954223633,88.17499732971191,34.894999504089355,141.72999954223633,55.70500087738037,295.7074966430664,97.13999938964844,350.0400085449219,41.57500076293945,54.63249969482422,99.45249938964844,139.12749862670898,152.21000289916992,57.02250099182129,290.66749572753906,61.13749980926514,171.10750198364258,51.30000019073486
2021-10-13,276.9875030517578,221.56999969482422,11.642499923706055,205.46999740600586,90.88000106811523,158.86999893188477,60.54499912261963,42.06999969482422,57.38249969482422,69.58749961853027,103.75749969482422,212.86750030517578,88.34749984741211,35.47000026702881,143.49500274658203,55.33500003814697,299.9399948120117,96.42499923706055,348.06749725341797,41.2475004196167,55.76249980926514,99.96249961853027,137.95750045776367,153.87249374389648,56.347500801086426,290.8824996948242,61.22000026702881,170.73749923706055,50.30749988555908
2021-10-14,284.94249725341797,228.45000076293945,11.824999809265137,207.56499862670896,90.64749908447266,161.50500106811523,60.6875,43.02499961853027,58.02250003814697,71.03250122070312,105.80000114440918,216.99499893188477,90.31500053405762,37.14500141143799,147.10499954223633,55.60499954223633,306.4750061035156,97.71999931335449,357.9600067138672,41.420000076293945,57.34999942779541,101.79500007629395,138.39500427246094,157.2050018310547,56.36750030517578,289.5899963378906,62.03749942779541,173.98999786376953,49.73999881744385
2021-10-15,291.26499938964844,231.37999725341797,11.972500085830688,209.1400032043457,91.79250144958496,164.85750198364258,60.09749984741211,43.611249923706055,59.25,72.31999969482422,107.96500015258789,220.6775016784668,92.45749855041504,38.35749912261963,148.31749725341797,54.11250019073486,308.2174987792969,99.3224983215332,365.6399917602539,41.535000801086426,56.71999931335449,102.64749908447266,136.76499938964844,160.03499603271484,57.20750045776367,294.8925018310547,62.49000072479248,177.36249923706055,48.01750087738037
2021-10-18,292.2125015258789,232.53999710083008,11.884999990463257,208.81500244140625,90.42749977111816,163.9000015258789,59.87750053405762,42.833749771118164,58.40999984741211,71.74749946594238,106.8499984741211,218.4025001525879,92.25500106811523,38.13000011444092,146.15250396728516,52.97749996185303,307.3874969482422,98.0724983215332,371.3625030517578,41.427499771118164,56.5674991607666,100.8700008392334,134.10499954223633,158.5124969482422,57.2574987411499,295.95250701904297,60.9399995803833,179.1999969482422,47.3199987411499
2021-10-19,293.6699981689453,239.28750228881836,11.96749997138977,210.93249893188477,90.26749992370605,164.73749923706055,60.63500118255615,43.43624973297119,59.02250003814697,72.14249992370605,107.22500038146973,219.29750061035156,92.01499938964844,38.71500015258789,146.47999572753906,52.125,309.1699981689453,98.71749877929688,373.2574996948242,41.78750038146973,57.08250045776367,102.43500137329102,133.3125,158.38500213623047,57.644999504089355,298.0074920654297,62.78750038146973,180.25249481201172,47.880001068115234
2021-10-20,294.1600036621094,236.29500198364258,12.027499675750732,213.25,91.92500114440918,166.47999572753906,60.80749988555908,43.9399995803833,59.64975070953369,72.7125015258789,107.75,220.11750030517578,92.45499992370605,38.6825008392334,145.97999954223633,52.84499931335449,311.1449966430664,99.1200008392334,376.78749084472656,42.21000099182129,57.295000076293945,104.14750099182129,134.5349998474121,159.6875,58.53499984741211,300.12000274658203,64.47500038146973,182.82500076293945,48.49250030517578
2021-10-21,293.26500701904297,233.56999969482422,12.019999980926514,215.18999862670898,92.76000022888184,165.6599998474121,59.95000076293945,43.28250026702881,59.61499881744385,72.63500022888184,107.35000038146973,221.4375,93.18000030517578,37.93499946594238,145.43250274658203,53.292500495910645,310.6225051879883,97.55749893188477,380.6999969482422,41.907498359680176,57.02000045776367,100.69250106811523,134.88750076293945,161.0,58.99000072479248,304.04500579833984,63.09500026702881,184.64999771118164,48.64400005340576
2021-10-22,293.1500015258789,233.90249633789062,12.12749981880188,217.94250106811523,92.71499824523926,169.61249542236328,60.17499923706055,42.83250045776367,59.15250015258789,72.32749938964844,107.79999923706055,222.0250015258789,93.60750007629395,37.91499996185303,145.73500442504883,53.34999942779541,313.7574996948242,97.45249938964844,382.0574951171875,42.26499938964844,58.06750011444092,102.29750061035156,134.99499893188477,162.65750122070312,59.570000648498535,307.02249908447266,63.61999988555908,185.26250076293945,48.86250019073486
2021-10-25,293.39749908447266,237.36999893188477,12.132500171661377,217.60250091552734,89.72500038146973,170.27000045776367,59.94000053405762,42.77500057220459,59.02375030517578,72.22249984741211,108.44500160217285,222.11000061035156,93.35749816894531,38.80749988555908,146.0525016784668,53.09249973297119,315.87249755859375,98.0575008392334,388.6500015258789,42.52750015258789,58.15750026702881,106.1924991607666,134.32749938964844,160.7400016784668,59.39500045776367,308.80249786376953,65.76749897003174,188.22750091552734,48.670000076293945
2021-10-26,294.64749908447266,237.9375,12.042500019073486,215.1199989318848,88.39999961853027,172.2150001525879,58.73250102996826,42.63099956512451,58.839999198913574,72.08749961853027,108.80749893188477,226.46000289916992,93.25749969482422,39.07999897003174,147.43750381469727,53.019999504089355,317.59999084472656,97.8125,392.1324996948242,41.984999656677246,57.635000228881836,110.60250091552734,136.27999877929688,161.03000259399414,59.1225004196167,311.6499938964844,67.40250015258789,190.0800018310547,48.92500019073486
2021-10-27,294.62000274658203,234.43000030517578,12.049999952316284,209.47000122070312,90.47750091552734,166.99250411987305,57.417500495910645,42.297499656677246,57.26500129699707,70.4375,106.98000144958496,223.60250091552732,91.9749984741211,37.40250015258789,148.1624984741211,51.052499771118164,319.1625061035156,95.89500045776367,387.4675064086914,41.21249961853027,57.48750019073486,109.6974983215332,135.1525001525879,161.60750198364258,58.36249923706055,318.24000549316406,65.79750061035156,187.32250213623047,48.06750011444092
2021-10-28,298.36499786376953,239.60750198364258,12.09249997138977,212.63999938964844,91.97249984741211,165.0500030517578,57.41499996185303,42.63999938964844,56.47249984741211,69.57000160217285,108.57500076293945,221.77999877929688,92.48500061035156,37.78250026702881,148.8424949645996,49.96249961853027,317.12000274658203,95.62749862670898,390.1475067138672,41.6324987411499,55.54749870300293,109.60249900817871,137.2375030517578,162.62499618530273,58.63749980926514,319.1050033569336,65.4424991607666,188.4049949645996,48.51249980926514
2021-10-29,299.7949905395508,244.5275001525879,12.107499837875366,216.86750030517578,91.59500122070312,162.9900016784668,56.94499969482422,43.0600004196167,56.102500915527344,69.53500175476074,106.95249938964844,221.0900001525879,91.75250244140625,37.63749980926514,147.53499603271484,49.88749980926514,319.1025085449219,93.20000076293945,391.8250045776367,41.5699987411499,54.385000228881836,112.13249969482422,138.01250076293945,161.5500030517578,59.09000015258789,319.00499725341797,66.38750076293945,188.8224983215332,48.5912504196167
2021-11-01,299.0849914550781,255.15999603271484,12.052500009536743,218.8574981689453,92.1875,162.00249862670898,57.527499198913574,43.11499881744385,56.85999870300293,70.65500068664551,103.77000045776367,223.45750045776367,92.36499977111816,38.08500003814697,145.89249801635742,49.045000076293945,322.2975082397461,93.64749908447266,391.4574966430664,41.33500003814697,54.09999942779541,110.44250106811523,136.02499771118164,159.75499725341797,59.05500030517578,313.69749450683594,65.46749877929688,189.43000411987305,47.29375076293945
2021-11-02,298.2999954223633,257.1399955749512,12.037499904632568,218.1525001525879,92.80000114440918,164.27499771118164,56.64250087738037,42.84249973297119,58.02250099182129,75.14749908447266,107.86249923706055,225.08250045776367,93.30000114440918,38.447500228881836,144.4574966430664,49.21749973297119,327.36499786376953,93.6825008392334,397.53499603271484,38.527499198913574,54.2549991607666,107.38000106811523,134.4625015258789,160.92749786376953,60.307498931884766,312.30750274658203,63.142499923706055,191.83499908447266,47.55875015258789
2021-11-03,300.5299987792969,259.8575019836426,12.28249979019165,217.47000122070312,93.6200008392334,166.31000137329102,57.09250068664551,43.797499656677246,58.80375003814697,79.97999954223633,109.40250015258789,226.8925018310547,101.58250045776367,38.27250003814697,145.25749969482422,49.34999942779541,328.44000244140625,93.44000053405762,410.3199996948242,38.51499938964844,54.52250003814697,108.75749969482422,134.49500274658203,161.92499923706055,61.42499923706055,313.4199981689453,63.28999900817871,195.24250030517578,47.857500076293945
2021-11-04,297.27249908447266,271.6199951171875,12.242500066757202,218.00500106811523,91.60250091552734,166.77000045776367,59.02250003814697,46.4325008392334,57.994998931884766,79.65250015258789,108.89500045776367,228.31250381469727,105.3799991607666,37.71000003814697,143.42250061035156,49.3149995803833,330.2174987792969,92.21250152587889,410.54750061035156,39.117499351501465,55.28249931335449,111.59000015258789,135.0275001525879,163.17250061035156,62.52250003814697,315.8625030517578,64.48750019073486,193.33250045776367,48.16250038146973
2021-11-05,305.9674987792969,272.1925048828125,12.170000076293945,222.84249877929688,91.14500045776367,168.81249618530273,58.945000648498535,47.78749942779541,57.883750915527344,80.07500076293945,110.34749984741211,229.66749954223633,105.60249900817871,37.09000110626221,143.01499938964844,49.09999942779541,331.68499755859375,92.73999977111816,415.57499694824224,37.08749961853027,55.72749900817871,112.875,135.60000228881836,163.87249755859375,62.26249885559082,319.39749908447266,65.08249855041504,197.1050033569336,48.84499931335449
2021-11-08,310.92749786376953,276.72249603271484,12.127500057220459,227.45249938964844,90.92000007629395,170.72500228881836,61.47500038146973,47.260000228881836,58.86874961853027,80.29250144958496,112.2400016784668,230.73250198364258,105.8174991607666,38.765000343322754,145.81750106811523,49.22999954223633,336.45499420166016,93.79500007629395,427.4749984741211,37.77250099182129,56.47000026702881,117.20749855041504,135.2249984741211,163.16500091552734,62.99749946594238,320.7550048828125,67.27000045776367,204.99499893188477,49.18249988555908
2021-11-09,313.2874984741211,277.12750244140625,12.252500057220459,225.6425018310547,91.53999900817871,171.5275001525879,62.59500026702881,47.29999923706055,58.71125030517578,80.10999870300293,111.622501373291,230.47999954223633,106.27999877929688,39.09250068664551,149.62499618530273,49.230000495910645,339.07250213623047,93.00250053405762,423.88999938964844,37.619998931884766,56.35249996185303,113.65499877929688,134.08250045776367,162.11999893188477,63.855000495910645,322.16749572753906,66.01250076293945,207.25500106811523,48.36999988555908
2021-11-10,313.80499267578125,268.32250213623047,12.362500190734863,224.9099998474121,91.14749908447266,171.08500289916992,63.177499771118164,47.65250015258789,58.84500026702881,80.58000183105469,112.19999885559082,231.9525032043457,106.50749778747559,38.34999942779541,152.49750137329102,49.6274995803833,337.1100082397461,92.96500015258789,416.2299957275391,36.77250099182129,58.24749946594238,111.42249870300293,134.66500091552734,161.54249954223633,64.29000091552734,324.2274932861328,65.10000038146973,202.4574966430664,48.732500076293945
2021-11-11,312.9725036621094,269.0550003051758,12.332499980926514,222.47500228881836,91.52500152587892,170.04249954223633,63.71000099182129,47.78999996185303,59.44000053405762,80.51500129699707,113.83250045776367,232.95750045776367,105.73250007629395,39.87750053405762,150.5124969482422,49.9350004196167,336.66500091552734,94.0974998474121,414.05250549316406,36.78750038146973,58.91249942779541,113.26500129699707,135.38500213623047,159.8474998474121,64.1599988937378,324.76499938964844,66.2874984741211,199.67499923706055,49.359999656677246
2021-11-12,310.23999786376953,273.9024963378906,12.379999876022339,223.7050018310547,93.33500099182129,171.10249710083008,64.24250030517578,48.30125045776367,59.96500015258789,80.82250022888184,115.46750259399414,234.53999710083008,106.12749862670898,40.964999198913574,152.01250076293945,49.592498779296875,337.03499603271484,95.34500122070312,417.5199966430664,37.10499954223633,58.6274995803833,113.08999824523924,135.26499938964844,160.625,65.45000076293945,328.9874954223633,66.14750289916992,200.98999786376953,49.35499954223633
2021-11-15,305.99749755859375,272.2425003051758,12.387500047683716,225.38249969482422,94.77250099182129,168.77249908447266,64.79500198364258,48.73124980926514,60.2549991607666,79.65999794006348,115.61499977111816,235.76000213623047,106.26749992370605,40.83000087738037,152.00000381469727,49.34500026702881,335.05751037597656,95.32000160217285,419.87750244140625,37.72000026702881,58.86999988555908,110.54749870300293,135.18750381469727,162.02249908447266,66.13250160217285,330.99749755859375,65.4625015258789,202.3849983215332,49.03250026702881
2021-11-16,303.08499908447266,270.6374969482422,12.362499952316284,225.5349998474121,96.49749946594238,168.0175018310547,65.20000076293945,48.69999980926514,59.415000915527344,78.24499893188477,115.06999969482422,234.8599967956543,106.05500221252441,40.1274995803833,152.93249893188477,49.44250011444092,333.77750396728516,94.10750007629395,421.1800003051758,37.527499198913574,58.687500953674316,110.95999908447266,135.00499725341797,164.53499603271484,65.87750053405762,336.2425079345703,65.10250091552734,202.88999938964844,49.3797492980957
2021-11-17,300.10999298095703,273.1850051879883,12.169999837875366,223.63500213623047,95.90999984741211,167.58499908447266,65.6825008392334,48.339999198913574,58.54249954223633,78.33250045776367,114.33500099182129,232.94000244140625,105.07500267028809,39.402499198913574,152.38000106811523,49.05000019073486,332.8300018310547,92.45750045776367,422.6050033569336,36.90499973297119,58.22499942779541,110.32749938964844,134.15999603271484,164.27249908447266,65.40500068664551,336.1500015258789,63.85749912261963,202.0999984741211,48.961249351501465
2021-11-18,298.41749572753906,274.87249755859375,12.075000286102295,221.19499969482422,94.67000007629395,167.57250213623047,66.7450008392334,48.63249969482422,58.092498779296875,79.46499824523926,113.51000022888184,231.4124984741211,105.15250015258789,38.59000015258789,151.3925018310547,48.795000076293945,330.8475036621094,91.64250183105469,421.5824966430664,36.734999656677246,57.46999931335449,110.69750022888184,133.61999893188477,163.42499923706055,65.125,332.49749755859375,63.16999912261963,200.4099998474121,48.549750328063965
2021-11-19,297.0024948120117,277.7274932861328,11.990000009536743,219.48500061035156,95.35000038146973,165.96750259399414,65.79999923706055,48.06875133514404,57.08500003814697,79.87499809265137,112.9325008392334,233.12999725341797,104.53250122070312,38.52999973297119,150.18999862670898,47.79750061035156,331.9300003051758,90.10750198364258,419.5899963378907,36.295000076293945,56.72249984741211,112.29999923706056,132.86999893188477,161.6374969482422,64.64249992370605,332.06500244140625,63.21249961853027,197.38500213623047,47.04124927520752
2021-11-22,298.5550003051758,285.9100036621094,11.960000038146973,219.16250228881836,95.47249794006348,165.13249969482422,65.42250061035156,47.951250076293945,58.26250076293945,79.81000137329102,114.42000007629395,235.82249450683594,104.6450023651123,37.665000915527344,150.23500061035156,47.932498931884766,331.65499114990234,91.48999977111816,419.7550048828125,36.52250003814697,55.71250057220459,117.17249870300293,134.1599998474121,161.74250030517578,64.83249855041504,331.9449996948242,66.01999855041504,198.19500350952146,47.60249996185303
2021-11-23,299.46500396728516,278.67250061035156,11.820000171661377,220.28999710083008,94.48500061035156,167.17000198364258,65.21499824523926,47.65250110626221,59.26750087738037,79.43500137329102,116.1500015258789,233.61499786376953,104.29750061035156,38.472500801086426,148.1525001525879,48.37249946594238,329.80750274658203,93.53250122070312,418.8300018310547,36.60749912261963,55.19750118255615,119.625,135.0349998474121,160.97999954223633,65.39749908447266,328.4574966430664,67.53000068664551,199.2300033569336,48.23250102996826
2021-11-24,298.4375,272.2174987792969,11.682499885559082,220.12250137329102,93.87250137329102,166.25250244140625,64.99749946594238,47.55749988555908,58.8725004196167,78.96999931335449,114.69499969482422,231.82500457763672,104.0825023651123,38.642499923706055,147.18250274658203,47.937499046325684,326.42749786376953,92.32750129699707,421.9724960327149,36.342498779296875,55.4950008392334,117.85750007629395,132.96999740600586,159.19249725341797,65.21000099182129,327.45499420166016,66.23250007629395,200.53250122070312,47.3100004196167
2021-11-26,293.07750701904297,266.0924987792969,11.482500076293945,213.125,94.09499931335449,160.89500045776367,62.85999870300293,46.53999996185303,56.99749946594238,76.69750022888184,109.36750030517578,227.78249740600586,101.94250106811523,36.55749988555908,144.59500122070312,46.98749923706055,321.84000396728516,88.11499977111816,413.30249786376953,35.14249897003174,55.70499897003173,112.25250053405762,132.20500564575195,155.05500030517578,63.32999897003174,324.7375030517578,62.867499351501465,196.9900016784668,45.64750003814697
2021-11-29,293.3250045776367,273.21250915527344,11.637499809265137,216.4224967956543,95.41500091552734,160.87999725341797,63.572500228881836,46.92875003814697,57.380001068115234,77.02750015258789,110.70749855041504,227.11499786376953,104.15250205993652,37.63999938964844,146.2750015258789,47.68249988555908,320.8774948120117,89.87750053405762,418.38499450683594,35.8125,55.39750003814697,114.11499977111816,134.12249755859375,157.2324981689453,63.90999984741211,329.62249755859375,62.61000061035156,199.3250045776367,46.51749897003174
2021-11-30,288.5274963378906,270.8449935913086,11.427500009536743,209.31750106811523,93.82749938964844,154.72999954223633,61.65250015258789,45.62249946594238,55.52250003814697,74.77999877929688,106.64249992370605,224.0800018310547,101.34250068664551,37.52000045776367,144.42749786376953,46.12750053405762,318.7699966430664,87.31249809265137,409.09000396728516,35.08250045776367,55.3149995803833,108.9625015258789,131.5374984741211,155.42250061035156,62.92250061035156,332.7774963378906,60.417500495910645,194.61249923706055,44.3700008392334
2021-12-01,289.0300064086914,266.41500091552734,11.430000066757202,206.0425033569336,92.67500114440918,152.11499786376953,59.82749938964844,45.51249980926514,54.1875,74.93499946594238,105.03499984741212,223.0099983215332,101.81249809265137,37.1875,143.39249801635742,45.765000343322754,321.01000213623047,86.83999824523926,407.3975067138672,34.46999931335449,54.72499942779541,107.08250045776367,130.7974967956543,155.56999969482422,61.94999885559082,333.7125015258789,60.55749988555908,192.21999740600586,44.260000228881836
2021-12-02,287.23499298095703,260.6600036621094,11.420000076293945,206.4124984741211,92.35750007629395,151.75500106811523,58.60000038146973,45.63874912261963,52.80624961853027,74.92999839782715,104.33499908447266,223.19499588012695,102.28999900817871,36.689998626708984,140.93499755859375,45.642499923706055,322.02249908447266,85.11750030517578,409.20250701904297,34.42500019073486,53.16999912261963,106.90250015258789,131.13000106811523,156.8599967956543,62.232500076293945,336.27001190185547,59.834999084472656,192.8549995422363,44.510000228881836
2021-12-03,288.2550048828125,257.16500091552734,11.380000114440918,207.68499755859375,93.53499984741211,154.30749893188477,59.54249954223633,46.3412504196167,53.15499973297119,75.58250045776367,107.01250076293945,222.49250030517578,104.32500267028809,36.6875,140.5724983215332,46.25,322.7850036621094,86.94250297546387,410.7324981689453,34.67750072479248,53.96749973297119,110.02499961853027,132.56000137329102,159.91500091552734,62.37249946594238,341.6225051879883,59.91749954223633,193.48999786376953,45.07249927520752
2021-12-06,292.6125030517578,248.0724983215332,11.53749966621399,210.32749938964844,93.26749992370605,157.2825050354004,59.35249996185303,46.90749931335449,54.19950008392334,76.3075008392334,109.63999938964844,226.97999572753906,105.4375,37.22249984741211,142.75249862670898,47.06500053405762,325.0199966430664,88.84749984741211,415.12750244140625,34.63000011444092,55.47500038146973,111.4124984741211,135.52000045776367,163.9199981689453,62.89999961853027,342.91500091552734,60.114999771118164,196.10250091552734,45.72500038146973
2021-12-07,295.30250549316406,257.30999755859375,11.625,214.26750564575195,92.76999855041504,160.18000030517578,60.21250057220459,47.83500003814697,54.74000072479248,77.33749961853027,112.75749969482422,231.7599983215332,106.94000053405762,38.695000648498535,145.17000198364258,46.85249996185303,330.95499420166016,90.26749992370605,422.2624969482422,35.642499923706055,56.1850004196167,113.97249984741211,136.28250122070312,166.54999923706055,64.27499961853027,343.3249969482422,61.99749946594238,200.27750015258792,45.52999973297119
2021-12-08,295.55250549316406,262.54750061035156,11.609999895095825,215.3949966430664,93.60250091552734,160.0250015258789,60.36250019073486,48.01175022125244,55.11999988555908,77.97500038146973,116.5250015258789,231.5449981689453,108.10999870300293,38.78499984741211,146.4800033569336,46.644999504089355,332.98999786376953,90.84249877929688,426.11000061035156,36.14999961853027,55.9399995803833,113.97249984741211,134.15999603271484,165.51499938964844,64.5625,341.9699935913086,61.797499656677246,200.0425033569336,44.97375011444092
2021-12-09,291.9674987792969,260.6749954223633,11.559999942779541,212.8125,93.09749984741211,158.68499755859375,59.07749938964844,47.994998931884766,54.233750343322754,78.22249984741211,116.07749938964844,230.3474998474121,107.90250205993652,38.34250068664551,147.73749923706055,46.21000003814697,331.91749572753906,89.89749908447266,427.6525115966797,35.797499656677246,55.90999984741211,111.8174991607666,130.4650001525879,164.1074981689453,64.33750057220459,344.54750061035156,60.56750011444092,201.01000213623047,44.27000045776367
2021-12-10,295.00250244140625,261.04000091552734,11.607500076293945,212.59250259399414,93.11749839782715,160.45000076293945,61.16749954223633,48.177499771118164,54.84375,79.71000099182129,117.55249977111816,231.9574966430664,108.37249946594238,38.607500076293945,147.66499710083008,46.15999984741211,333.6500015258789,90.62250137329102,436.98250579833984,36.77000045776367,56.1225004196167,113.10000038146973,129.05499839782715,164.3699951171875,64.76499938964844,346.1949996948242,60.702500343322754,204.15750122070312,43.99499988555908
2021-12-13,296.4949951171875,255.7074966430664,11.62250018119812,211.4150047302246,93.70499992370605,159.375,60.96500110626221,47.107500076293945,53.874250411987305,78.70249938964844,115.61499977111816,231.02000045776367,106.36750030517578,38.08750057220459,146.85250091552734,45.77499961853027,333.69750213623047,88.75500297546387,436.2699966430664,36.20750045776367,56.8799991607666,114.37750053405762,129.63999938964844,163.20750045776367,64.95249938964844,346.1274948120117,59.79249954223633,204.02249908447266,43.32250118255615
2021-12-14,297.87750244140625,244.28250122070312,11.72249984741211,209.70249938964844,93.14249992370605,158.88499450683594,61.625,46.50125026702881,53.69200038909912,77.6924991607666,114.61499977111816,229.99250030517578,105.09750175476074,37.922499656677246,146.1775016784668,45.77750110626221,334.69249725341797,88.50250244140625,435.07749938964844,35.94250011444092,56.52250003814697,117.38500022888184,130.87750244140625,162.70750045776367,64.85999965667725,343.8800048828125,60.90000057220459,203.7050018310547,43.34249973297119
2021-12-15,302.427490234375,234.13249969482422,11.924999952316284,209.70000076293945,92.22750091552734,158.98500061035156,62.60000038146973,45.932498931884766,53.69000053405762,77.83249855041504,116.11999893188477,228.47749710083008,104.90499877929688,36.937499046325684,144.75249481201172,45.74250030517578,338.3949966430664,87.56000137329102,437.67250061035156,35.785000801086426,54.89999961853027,109.76749992370605,131.10499954223633,164.19250106811523,64.73250007629395,342.05751037597656,59.10499954223633,204.72750091552734,43.390000343322754
2021-12-16,304.33250427246094,236.25249862670898,12.039999961853027,210.91749954223633,92.25249862670898,162.77999877929688,64.54249954223633,46.79374980926514,54.66499996185303,79.0625,119.67749977111816,229.42000198364258,105.63500022888184,38.49749946594238,146.06500244140625,46.72249889373779,340.6999969482422,88.60999870300293,440.9700012207031,36.832499504089355,56.932498931884766,113.0575008392334,133.63500213623047,168.43999862670898,65.7450008392334,347.7425003051758,61.15999984741211,206.0425033569336,44.65750026702881
2021-12-17,300.4699935913086,227.93000030517578,11.930000066757202,208.42250442504883,92.79000091552734,160.69499588012695,64.85750007629395,46.57499980926514,54.16874980926514,77.4275016784668,119.48249816894531,227.8224983215332,104.3700008392334,38.12249946594238,144.44499969482422,46.46250057220459,336.01749420166016,88.1450023651123,439.1074981689453,36.41249942779541,59.482500076293945,115.71249961853027,131.74250030517578,166.81749725341797,65.23499870300293,343.11000061035156,62.13749980926514,204.83250045776367,44.52250003814697
2021-12-20,293.9750061035156,219.27249908447266,11.59000015258789,201.45249938964844,91.01250076293945,155.74249649047852,63.59999942779541,45.0024995803833,53.16749954223633,75.18500137329102,115.92000007629395,222.87250137329102,102.27249908447266,37.20499897003174,141.84749603271484,44.77750015258789,329.59000396728516,86.39750099182129,423.5875015258789,35.42500114440918,58.61999988555908,113.38750076293945,127.84000015258789,160.86249542236328,63.58749961853027,335.0749969482422,60.107500076293945,199.4025001525879,42.67224979400635
2021-12-21,296.35250091552734,222.83499908447266,11.729999780654907,206.44500350952148,90.14999961853027,158.43249893188477,66.87249946594238,45.56999969482422,54.27000045776367,76.4000015258789,116.0999984741211,225.3950004577637,104.52250099182129,38.704999923706055,142.84500122070312,45.2524995803833,331.7200012207031,88.47250175476074,427.58499908447266,36.82500076293945,58.4975004196167,112.22500038146973,130.42499923706055,162.87499618530273,64.96999740600586,335.7774963378906,60.66250038146973,201.37750244140625,43.152499198913574
2021-12-22,295.9175033569336,225.3949966430664,11.662499904632568,207.57999801635742,89.97500038146973,158.93000030517578,70.13500022888184,45.91250038146973,54.09249973297119,76.59749984741211,115.34000015258789,226.08749771118164,106.49749946594238,39.624999046325684,142.1775016784668,45.28750038146973,333.6175079345703,87.99249839782715,432.85250091552734,38.08500099182129,58.105000495910645,113.16250038146973,130.81750106811523,164.8324966430664,64.98749923706055,336.4000015258789,61.34250068664551,204.2324981689453,43.052249908447266
2021-12-23,298.7125015258789,226.55999755859375,11.65999984741211,208.53249740600586,90.16250038146973,160.96750259399414,71.81500053405762,46.297499656677246,54.92324924468994,78.00250053405762,117.35500144958496,228.32500076293945,108.53500175476074,40.545000076293945,142.84249877929688,45.73749923706055,337.59500885009766,89.65250205993652,438.1524963378906,39.03750038146973,58.86750030517578,113.88750076293945,131.68999862670898,167.0,65.29500007629395,339.19750213623047,61.55500030517578,206.0950050354004,43.12249946594238
2021-12-27,301.1949996948242,230.86999893188477,11.754999876022339,210.77250289916992,91.08250045776367,162.83500289916992,72.82999992370605,46.66999912261963,55.55999946594238,79.17749977111816,118.19499969482422,230.54999923706055,108.85499954223633,41.415000915527344,144.01250457763672,46.06750011444092,342.44750213623047,91.15500068664551,437.69249725341797,39.53999996185303,59.71749973297119,115.47000122070312,131.99249649047852,168.82999801635742,66.37249946594238,342.6500015258789,62.125,207.0275001525879,43.36999988555908
2021-12-28,303.3249969482422,234.16000366210938,11.855000019073486,213.91499710083008,93.34749984741211,164.64750289916992,74.0625,47.167500495910645,56.38749980926514,80.09749794006348,119.35500144958496,233.11750030517578,109.25500106811523,41.917500495910645,146.2050018310547,46.51749897003174,343.7525100708008,92.41749954223633,439.5274963378906,39.96000003814697,60.34000015258789,114.375,133.26499938964844,170.75,67.23999977111816,347.9625015258789,62.142499923706055,207.86500167846683,44.0074987411499
2021-12-29,305.39500427246094,231.00250244140625,11.922499895095825,216.0900001525879,94.95500183105469,166.4550018310547,73.89500045776367,47.279998779296875,56.85000038146973,80.59250068664551,120.14999771118164,235.0349998474121,109.51000022888184,41.82499885559082,148.31750106811523,46.679999351501465,345.0050048828125,92.67499923706055,441.6624984741211,39.94999980926514,60.30000019073486,114.64999961853027,134.20249938964844,171.2599983215332,67.4375,349.81249237060547,62.27000045776367,208.62249755859375,44.27999973297119
2021-12-30,304.5975036621094,233.3925018310547,11.985000133514404,217.00749969482422,95.58999824523926,166.93750381469727,72.6875,47.359999656677246,57.13374996185303,80.61499977111816,120.31499862670898,235.125,109.22500038146973,42.00500011444092,148.9224967956543,46.832499504089355,344.8925018310547,92.66500091552734,440.69000244140625,39.59499931335449,61.19749927520752,114.70000076293945,134.94500350952148,171.5525016784668,67.44750022888184,351.5824890136719,62.23500061035156,208.18500137329102,44.43000030517578
2021-12-31,303.4725036621094,234.59500122070312,11.975000143051147,215.7400016784668,95.78249931335449,166.93250274658203,71.08499908447266,47.1299991607666,56.71150016784668,80.40500068664551,120.25500106811523,234.05749893188477,109.69999885559082,41.68000030517578,149.6999969482422,46.81750011444092,345.1875,92.15500068664551,438.57750701904297,39.16250038146973,61.892499923706055,113.82000160217285,135.38249588012695,171.67250061035156,67.22500038146973,351.05999755859375,61.982500076293945,206.80750274658203,44.21750068664551
2022-01-03,300.2624969482422,235.46249771118164,11.93500018119812,213.79500198364255,94.52499961853027,168.1599998474121,71.13249778747559,47.21750068664551,57.19000053405762,81.12750053405762,120.74749946594238,232.09249877929688,110.58500099182129,41.57499980926514,150.1624984741211,47.08500003814697,342.50250244140625,93.40750122070312,440.9375,39.93499946594238,61.19999980926514,114.64249992370605,135.41500091552734,171.30500411987305,66.9375,343.3375015258789,62.13000011444092,208.26749801635742,44.51249980926514
