,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,CEG,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SRE,SO,WEC,XEL
2018-03-16,10.794999837875366,39.96000099182129,55.22000026702881,67.47249794006348,81.93000221252441,82.14999961853027,27.039999961853027,44.05000019073486,77.07749938964844,0.0,70.56750106811523,86.5744686126709,77.23999977111816,64.55500030517578,78.33250045776367,50.6899995803833,58.02999973297119,27.243223667144775,33.802499771118164,39.96249866485596,23.372499465942383,30.55500030517578,44.67750072479248,77.50500106811523,28.03250026702881,49.0024995803833,112.35999870300293,44.05999946594238,62.230000495910645,43.954999923706055
2018-03-19,10.8125,39.945000648498535,55.35000038146973,67.60250091552734,81.79749870300293,82.16999816894531,27.017500400543213,44.07999897003174,77.28249931335449,0.0,69.59749984741211,86.97021293640137,77.35500144958496,64.53249931335449,78.70499992370605,50.875,58.11000061035156,27.305635452270508,33.8100004196167,40.09124946594238,23.31749963760376,30.269999504089355,44.73749923706055,77.98500061035156,27.772499561309814,49.28749942779541,112.59749794006348,44.234999656677246,62.07249927520752,44.13499927520752
2018-03-20,10.75,39.80000019073486,55.23500061035156,67.42499923706055,81.52499961853027,81.50749969482422,26.832499980926514,44.00250053405762,77.02000045776367,0.0,68.71749877929688,86.91276741027832,76.78750038146973,63.39750003814697,78.58500099182129,50.640000343322754,57.87750053405762,27.34308099746704,33.832499504089355,40.047499656677246,23.222500324249268,30.33750009536743,43.71500015258789,77.84000015258789,27.369999885559082,49.11500072479248,111.54999923706056,44.03499889373779,61.74499988555908,44.25250053405762
2018-03-21,10.785000085830688,39.785000801086426,55.20750045776367,67.25250053405762,81.22749900817871,81.64249992370605,26.90749979019165,43.970001220703125,76.88999938964844,0.0,68.14999961853027,87.4106388092041,76.41749954223633,62.36750030517578,78.36249923706055,50.765000343322754,57.66749954223633,27.30206871032715,33.94250011444092,40.13312530517578,23.317500114440918,30.355000019073486,43.13749885559082,78.0625,27.32499933242798,48.76249980926514,110.74749946594238,44.01250076293945,61.58750057220459,44.48500061035156
2018-03-22,10.837499856948853,39.94000053405762,55.11999988555908,67.39749908447266,80.80500030517578,81.59249877929688,26.664999961853027,44.052499771118164,77.0674991607666,0.0,67.85750007629395,87.68936157226562,76.53499984741211,62.682498931884766,78.69499969482422,50.84249973297119,57.797499656677246,27.39836025238037,34.26249980926514,40.390625,23.420000076293945,30.384999752044678,43.65750026702881,78.52999877929688,27.410000324249268,48.49749946594238,110.44250106811523,44.03250026702881,61.53749942779541,44.63499927520752
2018-03-23,10.832500219345093,39.75749969482422,54.6274995803833,67.01000022888184,80.15750122070312,80.81499862670898,26.730000019073486,43.640000343322754,76.30000114440918,0.0,67.82750129699707,86.88298034667969,75.90999794006348,62.72500038146973,78.07750129699707,50.342498779296875,57.320000648498535,27.164764404296875,34.10499954223633,40.265000343322754,23.362500190734863,30.12249994277954,43.589999198913574,78.11750030517578,27.264999866485596,48.29750061035156,109.99250030517578,43.51250076293945,61.140000343322754,44.28000068664551
2018-03-26,10.787500143051147,39.667500495910645,54.54999923706055,67.04999923706055,79.54500198364258,80.84000015258789,26.710000038146973,43.59250068664551,76.08250045776367,0.0,67.79999923706055,86.66170120239258,75.63000106811523,62.107500076293945,77.79750061035156,50.36000061035156,57.27750015258789,27.088088512420654,33.82499980926514,40.21374988555908,23.28499937057495,30.132500171661377,43.09999942779541,78.12500190734863,27.352500438690186,48.204999923706055,109.37500190734863,43.49749946594238,60.91250038146973,44.042500495910645
2018-03-27,10.929999828338623,40.234999656677246,55.59749984741211,67.94250106811523,80.40750122070312,82.65250015258789,27.045000076293945,44.32749938964844,77.14249992370605,0.0,68.83500099182129,87.84468269348145,76.63749885559082,62.66499996185303,78.88500022888184,51.24999904632568,58.26249980926514,27.362696170806885,34.38999938964844,40.609375,23.605000019073486,30.389999866485596,43.48750019073486,78.85750198364258,27.692500114440918,49.054999351501465,110.82999992370605,44.22749996185303,61.892499923706055,44.8100004196167
2018-03-28,11.094999551773071,40.652499198913574,56.07749938964844,68.55999946594238,81.0,83.3799991607666,26.982500553131104,44.99749946594238,77.54999923706055,0.0,67.55249977111816,88.55744743347168,77.26499938964844,62.97749996185303,79.31750106811523,51.839999198913574,58.65500068664551,27.558844566345215,34.55000019073486,40.55687427520752,23.702499866485596,30.422500133514404,43.60249996185303,79.64249992370605,28.152499675750732,49.42750072479248,110.83250045776367,44.65999984741211,62.42750072479248,45.26249980926514
2018-03-29,11.297499895095825,40.78250026702881,56.34000110626221,68.7599983215332,81.83749771118164,84.02499961853027,27.212499618530273,45.28250026702881,77.9325008392334,0.0,67.67749977111816,88.85744667053223,77.37750053405762,63.33500003814697,79.11249923706055,52.36000061035156,58.89999961853027,27.79957151412964,34.23749923706055,40.85624980926514,23.860000133514404,30.5625,43.667500495910645,79.79250144958496,28.300000190734863,49.9325008392334,110.86249923706055,44.75500011444092,62.607500076293945,45.46999931335449
2018-04-02,11.362499952316284,40.86750030517578,56.91250038146973,68.53499984741211,81.5674991607666,83.54500007629395,27.179999828338623,45.19499969482422,77.59499931335449,0.0,67.36499786376953,88.7234058380127,77.31750106811523,63.40750026702881,79.0049991607666,52.16499996185303,58.9424991607666,27.548144817352295,33.96750068664551,40.75312519073486,23.889999866485596,30.41249990463257,43.58500099182129,79.33000183105469,28.27999973297119,50.04249954223633,110.60250091552733,44.447500228881836,62.577500343322754,45.25500011444092
2018-04-03,11.390000104904175,40.797499656677246,56.875,68.35750007629395,81.08000183105469,83.4325008392334,27.005000114440918,45.05000019073486,77.4000015258789,0.0,67.25750160217285,88.4957447052002,77.14500045776367,62.922499656677246,79.02250099182129,52.05000019073486,58.9424991607666,27.480385303497314,33.864999771118164,40.51874923706055,23.90999984741211,30.372499465942383,43.447500228881836,79.47500038146973,28.05999994277954,50.07249927520752,109.57499885559082,44.214999198913574,62.422499656677246,45.11500072479248
2018-04-04,11.425000190734863,40.8774995803833,56.74000072479248,68.44499969482422,80.93249893188477,83.55499839782715,27.100000381469727,45.23749923706055,77.92499923706055,0.0,67.04249954223633,88.36595726013184,77.3700008392334,62.864999771118164,79.27999877929688,51.9975004196167,59.304999351501465,27.548145294189453,33.99499988555908,40.44874954223633,24.05500030517578,30.25250005722046,43.369998931884766,79.83249855041504,27.847500324249268,50.21999931335449,109.86499977111816,44.45500087738037,62.6850004196167,45.06999969482422
2018-04-05,11.447499990463257,40.980000495910645,57.11999988555908,68.60250091552734,81.46249961853027,83.90499877929688,27.255000114440918,45.29750061035156,78.36000061035156,0.0,67.08749961853027,88.54893493652344,77.96000099182129,63.320000648498535,79.21750068664551,51.9399995803833,59.60249900817871,27.69793128967285,34.144999504089355,40.71562480926514,24.267500400543213,30.40000009536743,43.71749973297119,79.9325008392334,27.84000015258789,50.41499996185303,110.63249969482422,44.769999504089355,62.96500015258789,45.3774995803833
2018-04-06,11.462500095367432,41.18249988555908,57.359999656677246,68.82749938964844,82.17749977111816,84.44750022888184,27.037499904632572,45.482500076293945,78.84749984741211,0.0,66.79750061035156,88.82127571105957,78.42749977111816,63.57750129699707,79.44499969482422,51.63499927520752,59.890000343322754,27.665834426879883,34.28750038146973,40.79249954223633,24.367499828338623,30.107500076293945,44.13750076293945,80.01999855041504,27.99749994277954,50.44749927520752,111.43249893188477,44.9350004196167,63.25999927520752,45.63500118255615
2018-04-09,11.415000200271606,41.05749988555908,57.082499504089355,68.63249969482422,82.04500007629395,84.23500061035156,27.05999994277954,45.15999889373779,78.63750076293945,0.0,66.42000007629395,88.73404312133789,78.42500114440918,63.38999938964844,79.07999992370605,51.5049991607666,59.78750038146973,27.582025051116943,34.16499996185303,40.5756254196167,24.232500076293945,30.360000133514404,44.302499771118164,79.79500007629395,28.072499752044678,50.28250026702881,111.42499923706055,44.8125,62.8824987411499,45.5
2018-04-10,11.455000162124634,40.88000011444092,56.6274995803833,68.22250175476074,82.13500022888184,84.14750099182129,27.09999990463257,44.80749988555908,78.01749801635742,0.0,65.93749809265137,88.5255298614502,77.94999885559082,63.15749931335449,78.92499923706055,51.50250053405762,59.58750057220459,27.551712036132812,34.34000015258789,40.39999961853027,24.147500038146973,30.59499979019165,44.355000495910645,79.08749961853027,27.860000133514404,50.10000038146973,111.8174991607666,44.529998779296875,62.51249980926514,45.234999656677246
2018-04-11,11.420000076293945,40.8725004196167,56.07749938964844,67.82500076293945,81.73999977111816,83.89999961853027,26.96999979019165,44.53499984741211,77.52750015258789,0.0,65.16500091552734,88.03191375732422,77.25,62.98250102996826,78.48749923706055,51.39999961853027,59.41999912261963,27.491084098815918,34.40750026702881,40.27062511444092,24.067500114440918,30.584999561309814,44.47749996185303,78.54500007629395,27.827500343322754,49.744998931884766,111.35749816894531,44.36000061035156,62.265000343322754,44.97749996185303
2018-04-12,11.34500002861023,40.78000068664551,55.642499923706055,67.20250129699707,80.81750106811523,83.2450008392334,26.682499885559082,44.28999996185303,76.94000053405762,0.0,64.53999996185303,87.46595764160156,76.64249801635742,63.03750038146973,77.97500038146973,51.03000068664551,59.09999942779541,27.079172611236572,34.30749988555908,40.02999973297119,23.769999980926514,30.289999961853027,44.822500228881836,77.94500160217285,27.667500495910645,49.71749973297119,110.82750129699706,44.1875,61.989999771118164,44.47500038146973
2018-04-13,11.350000143051147,40.927499771118164,55.545000076293945,67.1349983215332,81.03250122070312,83.1299991607666,26.642500400543213,44.152499198913574,76.69499969482422,0.0,64.09749984741211,87.1638298034668,76.54749870300293,63.30999946594238,78.10499954223633,51.04750061035156,59.01999855041504,27.309200763702393,34.33500003814697,40.017499923706055,23.56999969482422,30.147499561309814,45.16749954223633,77.86499977111816,27.755000591278076,49.91749954223633,110.55499839782715,43.97249984741211,61.640000343322754,44.295000076293945
2018-04-16,11.479999780654907,41.47000026702881,56.052499771118164,67.89249992370605,82.36750030517578,84.13749885559082,26.90750026702881,44.69999980926514,77.42500114440918,0.0,64.40750122070312,87.71063995361328,77.41500091552734,64.02499961853027,79.30500030517578,51.6274995803833,59.482500076293945,27.473252296447754,34.584999084472656,40.406249046325684,23.74250030517578,30.524999618530273,45.427499771118164,78.875,27.919999599456787,50.332499504089355,111.41750144958496,44.58749961853027,62.135000228881836,44.95000076293945
2018-04-17,11.649999856948853,41.769999504089355,56.67500019073486,68.54750061035156,83.58749961853027,84.91499900817871,27.135000228881836,45.172499656677246,78.15250015258789,0.0,65.35750007629395,88.54680824279785,78.26250076293945,64.79499912261963,79.82999992370605,52.25,60.01000118255615,27.73716115951538,34.90499973297119,40.638750076293945,24.057499885559082,30.93499994277954,46.31750011444092,79.72999954223633,28.21999979019165,50.687499046325684,112.22000122070312,45.47999954223633,62.704999923706055,45.480000495910645
2018-04-18,11.762500047683716,41.859999656677246,56.910000801086426,69.02000045776367,84.01749992370605,84.97750091552734,27.197500228881836,45.2524995803833,78.4325008392334,0.0,66.14249992370605,88.87446784973145,78.65499877929688,65.17000007629395,79.98749732971191,52.42250061035156,60.26249980926514,27.924394130706787,35.21749973297119,40.920623779296875,24.105000495910645,31.49749994277954,46.80250072479248,79.81999969482422,28.37249994277954,50.80500030517578,112.29250144958496,45.75,62.964999198913574,45.58500003814697
2018-04-19,11.720000267028809,41.48999881744385,56.61999988555908,68.52999877929688,83.56000137329102,84.17000007629395,27.014999866485596,45.13750076293945,77.99999809265137,0.0,66.0674991607666,88.24893569946289,78.28499984741211,64.45750045776367,79.72249984741211,52.07499980926514,59.727500915527344,27.722896099090576,34.96000003814697,40.58749866485596,23.884999752044678,31.464999675750732,46.44499969482422,78.78250122070312,28.170000076293945,50.1274995803833,110.73500061035156,45.417498588562005,62.4350004196167,45.23750019073486
2018-04-20,11.669999837875366,41.48750019073486,56.4399995803833,68.54500007629395,83.60249900817871,84.14249992370605,26.84500026702881,45.27999973297119,77.8274974822998,0.0,65.69750022888184,87.7531909942627,78.13999938964844,64.42749977111816,79.43500137329102,52.13000011444092,59.50749969482422,27.637303829193115,34.682498931884766,40.441874504089355,23.885000228881836,31.329999923706055,46.144999504089355,78.30249977111816,28.067500114440918,49.79249954223633,110.27749824523926,45.46749973297119,62.312500953674316,45.27750015258789
2018-04-23,11.769999980926514,41.65499973297119,56.64500045776367,68.52750205993652,83.84749984741211,84.29000091552734,26.110000133514404,45.36750030517578,77.76499938964844,0.0,65.10000038146973,87.8170223236084,77.91749954223633,64.0974988937378,79.29500007629395,52.15499973297119,59.31999969482422,27.62660551071167,34.67500019073486,40.25500011444092,23.857500553131104,31.172499656677246,45.64500045776367,78.31500053405762,28.06500005722046,49.43249988555908,109.49250221252441,45.265000343322754,62.317501068115234,45.3125
2018-04-24,11.949999809265137,42.02000045776367,56.95000076293945,68.77249908447266,84.64249801635742,84.87750053405762,25.69000005722046,45.65499973297119,78.12250137329102,0.0,64.77499961853027,88.38723564147949,78.23749923706055,64.8899974822998,79.96749877929688,52.73750019073486,59.42500019073486,27.8851637840271,34.4975004196167,40.47687530517578,23.892499923706055,31.269999980926514,46.61999988555908,78.97249984741211,28.37999963760376,49.71749973297119,109.65750122070312,45.55000114440918,62.522499084472656,45.59999942779541
2018-04-25,11.982499837875366,42.13000011444092,57.21249961853027,68.90999984741211,84.63250160217285,85.13249969482422,25.112499713897705,45.74749946594238,78.21499824523926,0.0,64.72000122070312,88.14468193054199,78.44250106811523,64.71249771118164,79.28999900817871,52.91249942779541,59.23749923706055,27.828102588653564,34.09000015258789,40.28499984741211,23.87249994277954,30.94499969482422,46.09000015258789,79.56999969482422,28.489999771118164,49.97249984741211,109.71499824523926,45.8774995803833,62.5674991607666,45.71750068664551
2018-04-26,12.120000123977661,42.53750038146973,57.5024995803833,69.42499923706055,85.34000015258789,85.98749923706055,25.05750036239624,46.07249927520752,78.87749862670898,0.0,64.77250099182129,88.71063613891602,79.28999900817871,64.90999984741211,80.38000106811523,53.454999923706055,59.65749931335449,28.09022808074951,34.167500495910645,40.53250026702881,24.047500133514404,31.27750062942505,46.14999961853027,80.43750190734863,28.732500076293945,50.75,109.69999885559082,46.05500030517578,63.21249961853027,46.082499504089355
2018-04-27,12.265000104904175,42.767499923706055,58.197500228881836,70.13250160217285,86.36249923706055,87.19250297546387,25.28499984741211,46.85249996185303,79.91749954223633,0.0,65.7549991607666,89.57234001159668,80.08749961853027,65.39999961853027,81.63750076293945,53.959999084472656,60.302499771118164,28.288159370422363,34.292500495910645,40.837501525878906,24.292500019073486,31.450000286102295,46.27500057220459,81.25249862670898,28.91249990463257,51.27499961853027,111.02999877929688,46.265000343322754,64.03749942779541,46.78750038146973
2018-04-30,12.232500076293945,43.08250045776367,58.69499969482422,70.38749885559082,86.76250267028809,87.29500007629395,25.40999984741211,47.23749923706055,80.40999794006348,0.0,66.55500030517578,89.81063842773438,80.42749977111816,65.76249885559082,81.94000053405762,54.33250045776367,60.46000003814697,28.388017654418945,34.59749984741211,41.05937480926514,24.489999771118164,31.209999561309814,46.46749973297119,80.95249938964844,29.267499446868896,51.847500801086426,111.97250175476074,46.34499931335449,64.49749946594238,47.05749988555908
2018-05-01,12.205000162124634,42.91749954223633,58.52750015258789,69.67749977111816,86.47999954223633,86.74749946594238,25.357500076293945,47.05000019073486,80.04499816894531,0.0,66.39999961853027,89.44042587280273,79.97750282287598,65.5374984741211,81.41750144958496,54.08250045776367,60.040000915527344,28.612695693969727,34.07250118255615,40.839375495910645,24.452500343322754,30.84000015258789,46.24000072479248,80.07499885559082,28.989999771118164,51.9399995803833,111.72249984741211,45.89999961853027,64.6299991607666,46.75500011444092
2018-05-02,12.197499990463257,42.86249923706055,58.352500915527344,69.24250030517578,86.23749923706055,86.71750068664551,25.46999979019165,46.84999942779541,79.61750030517578,0.0,66.26000022888184,89.1872329711914,79.94000053405762,63.89750099182129,81.30000114440918,53.7549991607666,59.68249988555908,28.75713300704956,33.964999198913574,40.8700008392334,25.084999561309814,30.55999994277954,46.09749984741211,79.34749794006348,28.74250030517578,51.57499980926514,111.30999946594238,46.02750015258789,64.51999855041504,46.53750038146973
2018-05-03,12.214999914169312,42.857500076293945,58.40000057220459,69.13999938964844,85.46749877929688,87.2549991607666,25.324999809265137,46.390000343322754,78.89999961853027,0.0,65.68249893188477,88.90212821960449,79.60499954223633,63.170000076293945,81.82499885559082,53.67250061035156,59.017499923706055,28.955063819885254,33.80749988555908,40.71937561035156,25.40000009536743,31.714999675750732,44.85249996185303,79.35749816894531,28.52999973297119,51.58500003814697,110.81250190734863,46.14750003814697,64.32000064849854,46.392499923706055
2018-05-04,12.312499761581421,43.260000228881836,58.89250087738037,69.39999961853027,85.36999893188477,88.96750068664551,26.62249994277954,46.420000076293945,79.17999839782715,0.0,65.8125,89.0787239074707,79.90999984741211,63.617499351501465,82.29249954223633,54.52750015258789,59.01249980926514,29.25641918182373,33.86250019073486,40.968125343322754,25.477499961853027,32.97749996185303,44.777499198913574,80.26749992370605,28.869999885559082,52.010000228881836,111.61750221252441,46.22249984741211,64.34750080108643,46.492499351501465
2018-05-07,12.31499981880188,43.07499980926514,58.71000003814697,69.05249786376953,85.23000144958496,89.30499839782715,26.71749973297119,46.19250011444092,78.79750061035156,0.0,65.38249969482422,88.71489524841309,79.73500061035156,63.34000015258789,81.88500022888184,54.51250076293945,58.902499198913574,29.438302516937256,34.320000648498535,40.92875003814697,25.53749990463257,33.90500068664551,44.7524995803833,79.96750068664551,28.764999866485596,52.01250076293945,110.43249893188477,45.75749969482422,64.14500045776367,46.27750110626221
2018-05-08,11.927499771118164,42.21999931335449,57.55749988555908,67.90749931335449,83.66750144958496,87.90750122070312,26.449999809265137,45.47500038146973,77.14499855041504,0.0,64.04000091552734,87.1638298034668,78.55249786376953,61.917500495910645,80.0575008392334,53.54499912261963,57.96000003814697,29.18509292602539,33.58250141143799,40.29249954223633,25.21250057220459,33.95249938964844,43.49749946594238,79.3650016784668,27.9350004196167,51.355000495910645,108.25749969482422,44.72749996185303,62.91499996185303,45.48749923706055
2018-05-09,11.950000047683716,41.492499351501465,56.95750045776367,66.5099983215332,83.06000137329102,87.5674991607666,26.55999994277954,44.85000038146973,75.73250007629395,0.0,62.90499973297119,85.62340545654297,77.56999778747559,60.714999198913574,78.27999877929688,53.114999771118164,57.08000087738037,28.776747226715088,33.36999988555908,39.7862491607666,24.882499694824222,34.082499504089355,42.767499923706055,77.84000205993652,27.822499752044678,50.84500026702881,105.55999946594238,44.00250053405762,61.65999984741211,44.8725004196167
2018-05-10,12.200000047683718,41.607500076293945,56.452500343322754,66.71500015258789,83.46500015258789,88.4375,26.514999866485596,45.077500343322754,76.16499900817871,0.0,63.51499938964844,85.95531845092773,78.49500274658203,61.30000019073486,78.66749954223633,53.22500038146973,57.65750026702881,28.83024263381958,33.797499656677246,39.921250343322754,24.832499980926514,34.609999656677246,43.135000228881836,77.93499946594238,28.02500009536743,50.94000053405762,105.95249938964844,44.34499931335449,61.90749931335449,45.140000343322754
2018-05-11,12.3125,41.732500076293945,56.66249942779541,67.13250160217285,83.58000183105469,88.39999961853027,26.664999961853027,45.29750061035156,76.70999908447266,0.0,64.39249992370605,86.84468269348145,78.01250076293945,62.105000495910645,78.97249984741211,53.65750026702881,57.96000003814697,28.940799236297607,33.9975004196167,40.171875,24.93000030517578,34.88499927520752,43.33500003814697,78.21750068664551,28.042499542236328,51.1899995803833,106.92250061035156,44.84250068664551,61.86249923706055,45.29249858856201
2018-05-14,12.34249997138977,41.50749969482422,56.67750072479248,67.14249992370605,83.11750030517578,87.8274974822998,26.617499828338623,45.267499923706055,76.75250053405762,0.0,64.47249984741211,87.0638313293457,77.8700008392334,62.2475004196167,78.71249961853027,54.10749912261963,57.78749942779542,28.783880710601807,33.86750030517578,40.109375,24.87000036239624,34.864999771118164,43.28000068664551,78.04500007629395,27.72249937057495,51.02000045776367,106.81500244140625,44.732500076293945,61.8100004196167,45.10249996185303
2018-05-15,12.290000200271606,41.05250072479248,56.37249946594238,66.73999977111816,81.86750030517578,86.8499984741211,26.19249963760376,44.83000087738037,75.13250160217285,0.0,64.24749851226807,86.4106388092041,77.12750053405762,61.767499923706055,77.79500007629395,53.85249996185303,57.26249980926514,28.614479541778564,33.53249931335449,39.722500801086426,24.71750020980835,34.077500343322754,43.01250076293945,77.28499984741211,27.397500038146973,50.41749954223633,105.28000068664551,44.28999900817871,61.3774995803833,44.617499351501465
2018-05-16,12.22499966621399,40.922499656677246,56.1875,66.44999885559082,81.02999877929688,86.36249923706055,25.670000076293945,44.48500061035156,74.64999961853027,0.0,64.01750087738037,85.87659454345703,76.38249969482422,61.55749988555908,77.24749946594238,53.847500801086426,57.5,28.486091136932373,33.63749980926514,39.46562480926514,24.55999994277954,33.82500076293945,42.78750038146973,77.21249961853027,27.12249994277954,50.03499984741211,104.34000015258789,44.052499771118164,61.08250045776367,44.392499923706055
2018-05-17,12.164999961853027,40.797499656677246,55.957499504089355,65.70499992370605,80.24749755859375,85.75749969482422,25.425000190734863,44.257500648498535,74.31750106811523,0.0,63.75500011444092,85.0191478729248,74.59750175476074,61.39500045776367,76.60499954223633,53.32749938964844,57.3174991607666,28.252496242523193,33.437499046325684,39.23812484741211,24.577500343322754,33.65749931335449,42.579999923706055,76.73999977111816,26.859999656677246,49.73500061035156,102.82749938964844,43.75749969482422,60.70750045776367,44.0625
2018-05-18,11.96250033378601,40.61750030517578,56.1299991607666,65.07999992370605,80.46749877929688,85.04999923706055,25.342499732971188,44.125,73.98499870300293,0.0,63.500000953674316,84.93404197692871,73.9375,61.12750053405762,76.10000038146973,52.917500495910645,57.22999954223633,28.108059406280518,33.20750045776367,39.09375,24.437500476837158,33.624999046325684,42.48750019073486,76.48750114440918,26.78250026702881,49.72500038146973,101.94000053405762,42.91499996185303,60.42500019073486,43.78750038146973
2018-05-21,12.02999997138977,40.437499046325684,56.22999954223633,64.97749900817871,80.49250030517578,85.15500068664551,25.292500019073486,43.9950008392334,73.85999870300293,0.0,63.54750061035156,84.96382904052734,73.76749992370605,61.3774995803833,76.23500061035156,53.08500003814697,57.36250019073486,28.174036979675293,33.29999923706055,39.67562484741211,24.37750005722046,33.67750072479248,43.02999973297119,76.28500175476074,26.852499961853027,49.83250045776367,102.45249938964844,43.364999771118164,60.32499980926514,43.589999198913574
2018-05-22,12.170000076293945,40.302499771118164,56.90749931335449,65.31000137329102,80.71249961853027,85.84500122070312,25.367499828338623,44.1274995803833,74.0525016784668,0.0,63.87750053405762,85.28085136413574,73.80249977111816,61.804999351501465,76.6049976348877,53.39500045776367,57.64249897003174,28.395149707794193,33.43000030517578,40.036874771118164,24.397500038146973,33.48750019073486,43.500000953674316,76.6299991607666,27.12750005722046,50.312500953674316,103.22249984741211,43.54499912261963,60.36000061035156,43.640000343322754
2018-05-23,12.154999732971191,40.44999980926514,57.47749996185303,66.0,80.82250022888184,86.75,25.647500038146973,44.480000495910645,74.64499855041504,0.0,63.900001525878906,85.90212631225586,74.6100025177002,62.15999984741211,77.80999946594238,53.9399995803833,56.78250026702881,28.619828701019287,33.73999881744385,40.03999996185303,24.5625,33.25500011444092,43.704999923706055,77.21000099182129,27.360000133514404,51.0024995803833,104.0625,43.83250045776367,61.082499504089355,44.08000087738037
2018-05-24,12.297500133514404,40.64999961853027,58.60499954223633,66.5424976348877,81.5525016784668,87.1924991607666,26.0,45.04750061035156,75.53750038146973,0.0,63.910000801086426,86.70638275146484,75.26250076293945,62.374999046325684,78.93500137329102,54.322500228881836,56.472500801086426,28.74465036392212,33.95249938964844,40.18687438964844,24.757500171661377,33.98750019073486,43.7475004196167,77.69999885559082,27.445000171661377,51.687499046325684,104.77000045776367,44.077500343322754,61.822500228881836,44.59250068664551
2018-05-25,12.414999961853027,40.78250026702881,58.77750015258789,67.04999923706055,82.53249931335449,87.77999877929688,26.062499523162842,45.507500648498535,76.03499984741211,0.0,64.21999931335449,87.0851058959961,75.7874984741211,62.88999938964844,79.71250343322754,55.39500141143799,56.50999927520752,28.97111225128174,34.037498474121094,40.48125076293945,24.99749994277954,34.00749969482422,44.312499046325684,78.26249885559082,27.53000020980835,52.28499984741211,105.10750198364258,44.4350004196167,62.410000801086426,45.02750015258789
2018-05-29,12.392499923706055,40.85000038146973,58.91250038146973,67.39250183105469,83.54749870300293,87.95499992370605,25.887500286102295,45.89750003814697,75.94750022888184,0.0,64.23999977111816,86.98510551452637,76.22249984741211,62.45750045776367,79.72249984741211,55.99250030517578,56.72500038146973,28.962196826934814,34.02000045776367,40.71999931335449,25.177500247955322,33.704999923706055,42.9950008392334,78.85999870300293,27.23750066757202,52.55500030517578,105.16250038146973,44.40250015258789,62.765000343322754,45.230000495910645
2018-05-30,12.540000200271606,41.13249969482422,59.00500011444092,67.6299991607666,84.04249954223633,89.28750228881836,25.9975004196167,45.96500015258789,76.07000160217285,0.0,64.4099988937378,86.98723411560059,76.6200008392334,61.929999351501465,79.85750198364258,56.59749984741211,56.890000343322754,29.197575092315674,34.077500343322754,41.08437538146973,25.162500381469727,34.13999938964844,42.63000011444092,79.19999885559082,27.18499994277954,52.53749942779541,105.57499885559082,44.422499656677246,63.12750053405762,45.39500045776367
2018-05-31,12.712499856948853,41.43249988555908,59.28749942779541,67.9474983215332,83.6875,89.78000068664551,26.147499561309814,46.05250072479248,76.48750114440918,0.0,63.79750061035156,87.14255332946777,77.03250122070312,62.239999771118164,80.58500099182129,56.94250011444092,57.1200008392334,29.45613384246826,34.37249946594238,41.34062480926514,25.264999389648438,34.32999897003174,43.26250076293945,79.70750045776367,27.277499675750732,52.79750061035156,106.20999908447266,44.785000801086426,63.260000228881836,45.5600004196167
2018-06-01,12.742500066757202,40.92500019073486,58.58500003814697,67.1500015258789,82.79249954223633,88.46999931335449,25.887499809265137,45.6274995803833,76.02499961853027,0.0,63.72500133514404,86.5340404510498,76.47000122070312,61.36250019073486,80.29249954223633,55.86750030517578,56.239999771118164,29.277817726135254,34.23750019073486,41.02750015258789,25.00250005722046,33.964999198913574,42.70500087738037,78.40750122070312,27.137499809265137,52.70750045776367,105.1924991607666,44.47749996185303,62.78749942779541,45.14750099182129
2018-06-04,12.922500133514404,40.459999084472656,58.18249988555908,66.52750015258789,81.97249984741211,87.92749977111816,25.792500019073486,45.02000045776367,75.4174976348877,0.0,63.142499923706055,85.75957298278809,75.88500022888184,61.135000228881836,79.36250114440918,54.55000019073486,55.80000114440918,29.1351637840271,34.06750011444092,40.46624946594238,24.65250015258789,33.957499504089355,42.29750061035156,77.03999900817871,27.062499523162842,52.56500053405762,103.84250068664551,44.209999084472656,62.0674991607666,44.447500228881836
2018-06-05,13.012500047683716,39.95750045776367,57.714999198913574,65.56000137329102,81.02750205993652,87.62250137329102,25.635000228881836,44.41249942779541,74.38000106811523,0.0,62.677499771118164,84.75106430053711,75.07000160217285,60.78499984741211,78.05000114440918,54.17500019073486,55.267499923706055,28.9069185256958,33.952500343322754,40.06624984741211,24.375,33.78250026702881,41.97249984741211,76.0674991607666,27.00250005722046,52.11000061035156,103.11000061035156,43.8725004196167,61.21250057220459,43.760000228881836
2018-06-06,12.730000019073486,39.452500343322754,57.13750076293945,64.55000019073486,79.88750076293945,86.53500175476074,25.449999809265137,43.717498779296875,73.17250061035156,0.0,62.249999046325684,83.46808433532715,73.93000030517578,59.74000072479248,77.04500007629395,53.15999984741211,54.29999923706055,28.648359298706055,33.552499771118164,39.45125102996826,23.9350004196167,33.75999927520752,41.6225004196167,74.87749862670898,26.287500381469727,51.47499942779541,101.84499931335449,43.40250015258789,60.03000068664551,42.83250045776367
